Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Aug-11,Great Southern District,0,0,0,0,0,1,0,1,5,5,0,27,5,22,16,3,13,0,13,7,6,3,1,2,0,0,0,1,1,0,66,95,54,41,18,158,0,0,0,0,2,156,94,8,86,1,1,0,0,366,432,92,15,31,42,3,1,4,4,0,7,103,4,27,1,0,26,15,7,2,6,46
Sep-11,Great Southern District,0,0,0,0,0,11,7,4,6,6,0,28,10,18,31,9,19,3,3,2,1,9,1,8,1,0,1,3,0,3,92,72,42,30,5,147,0,0,0,0,1,146,110,15,95,3,1,2,0,337,429,75,11,34,27,2,1,5,2,3,11,91,9,10,5,0,5,28,17,8,3,47
Oct-11,Great Southern District,1,0,0,0,1,7,4,3,22,13,9,21,4,17,22,7,12,3,0,0,0,3,2,1,0,0,0,1,0,1,77,78,50,28,10,137,0,0,0,0,2,135,111,7,104,5,0,5,0,341,418,65,5,24,28,5,3,0,0,0,11,76,4,13,0,0,13,18,11,2,5,35
Nov-11,Great Southern District,0,0,0,0,0,7,6,1,16,7,9,23,4,19,24,9,12,3,4,3,1,7,2,5,0,0,0,0,0,0,81,61,43,18,14,136,0,0,0,0,0,136,105,5,100,4,1,3,0,320,401,78,5,37,30,5,1,4,2,2,17,99,5,1,0,0,1,15,8,1,6,21
Dec-11,Great Southern District,0,0,0,0,0,1,0,1,10,3,7,31,4,27,37,12,24,1,5,4,1,17,8,9,0,0,0,0,0,0,101,65,41,24,7,134,0,0,0,0,0,134,91,11,80,2,2,0,0,299,400,51,6,19,18,6,2,1,1,0,13,65,10,23,1,0,22,17,11,2,4,50
Jan-12,Great Southern District,0,0,0,0,0,0,0,0,2,1,1,33,8,25,25,3,16,6,2,1,1,9,6,3,0,0,0,0,0,0,71,63,34,29,12,175,0,0,0,0,1,174,116,13,103,5,1,3,1,371,442,83,5,30,35,12,1,6,0,6,7,96,15,8,1,0,7,29,20,5,4,52
Feb-12,Great Southern District,2,0,1,0,1,7,5,2,8,7,1,20,9,11,35,8,26,1,2,2,0,5,2,3,0,0,0,0,0,0,79,61,43,18,13,114,0,0,0,0,1,113,93,10,83,15,13,2,0,296,375,50,1,22,19,7,1,0,0,0,8,58,8,1,0,0,1,21,12,5,4,30
Mar-12,Great Southern District,0,0,0,0,0,5,3,2,24,11,13,26,5,21,38,6,29,3,2,2,0,7,4,3,3,0,3,2,0,2,107,78,53,25,11,137,0,0,0,0,0,137,124,12,112,6,2,4,0,356,463,67,5,26,19,17,0,2,2,0,9,78,8,11,1,0,10,72,62,2,8,91
Apr-12,Great Southern District,0,0,0,0,0,0,0,0,1,1,0,23,8,15,18,8,7,3,1,1,0,2,0,2,0,0,0,1,0,1,46,70,54,16,9,140,0,0,0,0,1,139,113,12,101,4,2,2,0,336,382,68,5,35,20,6,2,2,0,2,8,78,5,4,0,0,4,17,15,2,0,26
May-12,Great Southern District,0,0,0,0,0,9,8,1,4,1,3,33,11,22,25,10,11,4,4,4,0,8,2,6,0,0,0,1,0,1,84,55,38,17,13,141,0,0,0,0,0,141,73,6,67,2,0,1,1,284,368,53,2,28,17,4,2,5,5,0,3,61,6,140,0,0,140,14,9,4,1,160
Jun-12,Great Southern District,0,0,0,0,0,5,4,1,3,3,0,26,5,21,25,8,13,4,1,0,1,6,4,2,0,0,0,0,0,0,66,55,33,22,7,113,0,0,0,0,4,109,71,11,60,2,0,2,0,248,314,74,1,26,36,9,2,3,2,1,2,79,2,226,0,0,226,13,8,4,1,241
Jul-12,Great Southern District,0,0,0,0,0,9,7,2,3,3,0,20,3,17,38,6,28,4,0,0,0,8,6,2,0,0,0,1,0,1,79,39,29,10,6,107,0,0,0,0,0,107,61,7,54,3,0,3,0,216,295,99,4,45,37,10,3,7,5,2,7,113,7,11,0,0,11,74,8,20,46,92
Aug-12,Great Southern District,1,0,0,0,1,1,1,0,3,2,1,29,7,22,28,7,20,1,1,0,1,10,6,4,0,0,0,3,0,3,76,62,41,21,8,133,0,0,0,0,2,131,73,3,70,1,0,1,0,277,353,135,5,62,50,16,2,4,4,0,13,152,5,1,0,0,1,14,9,1,4,20
Sep-12,Great Southern District,1,0,0,0,1,1,1,0,8,8,0,35,6,29,25,10,12,3,5,3,2,7,4,3,0,0,0,2,1,1,84,85,51,34,2,93,0,0,0,0,0,93,114,7,107,1,0,1,0,295,379,89,0,37,41,10,1,1,0,1,13,103,15,79,0,0,79,15,12,0,3,109
Oct-12,Great Southern District,1,0,1,0,0,4,2,2,8,8,0,27,7,20,15,5,10,0,4,3,1,7,3,4,0,0,0,1,0,1,67,69,42,27,15,126,0,0,0,0,0,126,106,9,97,2,1,1,0,318,385,91,6,35,41,7,2,4,2,2,10,105,8,100,1,0,99,22,13,1,8,130
Nov-12,Great Southern District,1,0,0,0,1,9,7,2,7,6,1,31,10,21,35,10,21,4,4,2,2,11,7,4,1,0,1,3,0,3,102,84,53,31,11,154,0,0,0,0,2,152,125,11,114,7,1,6,0,381,483,76,10,41,22,2,1,7,4,3,18,101,7,149,0,0,149,23,13,3,7,179
Dec-12,Great Southern District,0,0,0,0,0,6,6,0,1,1,0,39,5,34,36,14,19,3,4,4,0,9,4,5,0,0,0,0,0,0,95,82,55,27,7,164,0,0,0,0,2,162,116,13,103,5,1,4,0,374,469,86,9,40,22,11,4,8,6,2,16,110,8,42,0,0,42,26,16,3,7,76
Jan-13,Great Southern District,1,0,0,0,1,2,1,1,2,2,0,33,7,26,24,5,13,6,7,5,2,13,3,10,2,0,2,0,0,0,84,77,53,24,17,153,0,0,0,0,0,153,99,9,90,4,2,2,0,350,434,73,4,32,27,9,1,4,4,0,15,92,11,26,0,0,26,24,13,8,3,61
Feb-13,Great Southern District,0,0,0,0,0,4,3,1,2,2,0,26,4,22,31,7,20,4,5,5,0,8,4,4,0,0,0,0,0,0,76,62,32,30,10,135,0,0,0,0,1,134,93,9,84,2,1,1,0,302,378,50,3,22,18,7,0,6,3,3,9,65,4,23,0,0,23,108,22,69,17,135
Mar-13,Great Southern District,0,0,0,0,0,3,3,0,19,19,0,37,11,26,24,3,17,4,3,2,1,6,0,6,1,0,1,1,0,1,94,62,30,32,7,118,0,0,0,0,0,118,78,4,74,3,1,2,0,268,362,180,9,70,75,23,3,12,11,1,4,196,24,61,0,0,61,16,14,0,2,101
Apr-13,Great Southern District,0,0,0,0,0,8,3,5,19,19,0,39,6,33,26,4,17,5,2,2,0,3,1,2,1,0,1,4,0,4,102,80,58,22,8,137,0,0,0,0,2,135,89,8,81,3,2,1,0,317,419,85,4,40,37,4,0,9,5,4,3,97,31,56,0,0,56,100,5,48,47,187
May-13,Great Southern District,1,1,0,0,0,7,6,1,4,4,0,31,5,26,28,9,16,3,9,7,2,7,4,3,0,0,0,2,1,1,89,62,47,15,4,142,0,0,0,0,1,141,64,8,56,0,0,0,0,272,361,133,3,56,58,15,1,4,3,1,10,147,9,8,1,0,7,15,6,0,9,32
Jun-13,Great Southern District,0,0,0,0,0,0,0,0,8,8,0,47,9,38,43,17,22,4,5,4,1,6,1,5,1,0,1,2,0,2,112,58,41,17,11,130,0,0,0,0,0,130,95,8,87,1,0,1,0,295,407,75,3,36,30,6,0,6,2,4,7,88,5,43,0,0,43,18,8,2,8,66
Jul-13,Great Southern District,0,0,0,0,0,7,6,1,3,3,0,54,4,50,25,4,19,2,1,1,0,2,0,2,0,0,0,2,0,2,94,78,46,32,9,172,0,0,0,0,1,171,132,18,114,6,0,6,0,397,491,105,8,42,42,10,3,2,2,0,13,120,10,47,0,0,47,11,3,4,4,68
Aug-13,Great Southern District,0,0,0,0,0,4,3,1,20,17,3,45,12,33,25,6,15,4,7,5,2,4,1,3,0,0,0,1,0,1,106,66,48,18,9,162,0,0,0,0,1,161,90,10,80,3,0,3,0,330,436,107,4,49,44,9,1,2,1,1,19,128,5,54,0,0,54,39,32,3,4,98
Sep-13,Great Southern District,1,1,0,0,0,2,2,0,19,17,2,45,9,36,20,6,12,2,4,2,2,7,3,4,0,0,0,0,0,0,98,82,56,26,12,116,0,0,0,0,0,116,76,9,67,6,0,6,0,292,390,74,2,33,35,4,0,0,0,0,16,90,6,12,0,0,12,24,13,3,8,42
Oct-13,Great Southern District,0,0,0,0,0,7,6,1,5,5,0,34,6,28,22,6,14,2,1,1,0,2,1,1,2,0,2,3,0,3,76,83,43,40,8,134,0,0,0,0,0,134,102,8,94,0,0,0,0,327,403,107,4,46,44,13,0,6,6,0,6,119,13,39,0,0,39,14,5,4,5,66
Nov-13,Great Southern District,1,0,1,0,0,5,3,2,3,2,1,40,4,36,35,14,20,1,3,3,0,7,3,4,2,0,2,1,0,1,97,102,74,28,5,137,0,0,0,0,1,136,111,8,103,8,5,3,0,363,460,116,3,54,45,14,0,6,5,1,9,131,6,90,0,0,90,24,19,1,4,120
Dec-13,Great Southern District,1,0,0,0,1,10,6,4,1,1,0,48,7,41,28,14,14,0,9,6,3,4,0,4,0,0,0,3,2,1,104,81,49,32,17,160,0,0,0,0,1,159,95,14,81,9,6,3,0,362,466,124,7,56,40,21,0,4,3,1,19,147,6,52,0,0,52,37,17,2,18,95
Jan-14,Great Southern District,0,0,0,0,0,2,1,1,30,30,0,33,8,25,36,9,23,4,0,0,0,6,6,0,2,0,2,4,0,4,113,99,54,45,11,195,0,0,0,0,3,192,140,20,120,12,8,3,1,457,570,95,5,36,37,14,3,4,4,0,11,110,1,9,0,0,9,25,9,4,12,35
Feb-14,Great Southern District,1,0,0,0,1,66,9,57,8,8,0,46,6,40,21,9,12,0,3,3,0,8,2,6,1,0,1,0,0,0,154,84,51,33,10,129,0,0,0,0,1,128,104,11,93,7,5,2,0,334,488,151,12,55,62,20,2,11,10,1,13,175,2,30,0,0,30,27,20,1,6,59
Mar-14,Great Southern District,1,0,0,0,1,5,3,2,10,9,1,33,3,30,31,13,13,5,2,2,0,12,3,9,0,0,0,1,0,1,95,93,62,31,17,179,0,0,0,0,2,177,111,10,101,5,1,4,0,405,500,114,4,52,49,9,0,11,10,1,19,144,6,38,0,0,38,79,41,13,25,123
Apr-14,Great Southern District,0,0,0,0,0,5,2,3,7,7,0,44,9,35,25,10,13,2,4,4,0,10,5,5,1,0,1,2,0,2,98,52,36,16,9,140,0,0,0,0,0,140,82,15,67,16,14,2,0,299,397,106,4,58,36,8,0,12,11,1,6,124,2,11,0,0,11,21,5,6,10,34
May-14,Great Southern District,0,0,0,0,0,5,4,1,1,1,0,34,6,28,36,14,17,5,6,6,0,6,4,2,1,1,0,0,0,0,89,56,43,13,14,142,0,0,0,0,2,140,93,19,74,1,0,1,0,306,395,176,5,73,80,15,3,14,13,1,25,215,4,39,0,0,39,30,21,3,6,73
Jun-14,Great Southern District,1,1,0,0,0,3,3,0,12,12,0,51,12,39,31,14,12,5,8,6,2,5,3,2,0,0,0,0,0,0,111,83,62,21,16,139,0,0,0,0,1,138,87,16,71,4,0,4,0,329,440,118,6,51,53,8,0,11,8,3,29,158,3,8,0,0,8,41,24,9,8,52
Jul-14,Great Southern District,0,0,0,0,0,6,3,3,37,35,2,38,6,32,17,2,14,1,4,2,2,5,2,3,0,0,0,1,0,1,108,61,38,23,9,143,0,0,0,0,0,143,87,10,77,3,0,3,0,303,411,180,12,80,72,14,2,4,4,0,25,209,3,34,0,0,34,29,23,2,4,66
Aug-14,Great Southern District,0,0,0,0,0,18,4,14,2,2,0,40,11,29,37,11,25,1,7,7,0,12,8,4,0,0,0,1,0,1,117,69,47,22,10,160,0,0,0,0,0,160,105,22,83,1,0,1,0,345,462,148,10,62,67,9,0,8,5,3,23,179,2,38,0,0,38,21,9,7,5,61
Sep-14,Great Southern District,0,0,0,0,0,7,5,2,18,18,0,32,6,26,23,5,16,2,3,0,3,8,5,3,0,0,0,0,0,0,91,60,34,26,7,148,0,0,0,0,0,148,109,26,83,3,2,1,0,327,418,96,7,41,37,11,0,14,11,3,13,123,4,32,0,0,32,20,11,6,3,56
Oct-14,Great Southern District,1,0,0,1,0,5,5,0,15,15,0,31,12,19,22,6,15,1,5,4,1,12,6,6,2,0,2,0,0,0,93,88,66,22,15,148,0,0,0,0,2,146,97,20,77,15,6,8,1,363,456,135,5,57,48,25,0,16,15,1,20,171,4,20,1,0,19,34,28,3,3,58
Nov-14,Great Southern District,0,0,0,0,0,12,7,5,5,5,0,47,4,43,21,7,14,0,9,7,2,12,5,7,1,0,1,3,0,3,110,74,45,29,14,172,0,0,0,0,0,172,78,18,60,15,2,11,2,353,463,191,45,61,59,24,2,17,16,1,15,223,3,14,1,0,13,32,13,3,16,49
Dec-14,Great Southern District,0,0,0,0,0,29,27,2,8,8,0,45,3,42,24,11,12,1,8,7,1,5,4,1,2,1,1,1,0,1,122,74,59,15,21,179,0,0,0,0,1,178,94,16,78,7,1,5,1,375,497,113,5,40,58,10,0,7,6,1,14,134,1,64,0,0,64,30,12,5,13,95
Jan-15,Great Southern District,1,0,0,0,1,7,7,0,4,4,0,68,15,53,37,14,21,2,6,1,5,10,3,7,0,0,0,0,0,0,133,97,69,28,10,175,0,0,0,0,0,175,112,18,94,7,3,3,1,401,534,146,8,57,67,12,2,6,6,0,28,180,4,40,0,0,40,30,18,6,6,74
Feb-15,Great Southern District,0,0,0,0,0,9,8,1,5,5,0,31,5,26,39,14,23,2,6,5,1,9,5,4,1,0,1,0,0,0,100,85,61,24,12,119,0,0,0,0,0,119,79,9,70,4,2,2,0,299,399,108,8,41,38,18,3,7,5,2,14,129,1,29,0,0,29,23,16,1,6,53
Mar-15,Great Southern District,0,0,0,0,0,21,19,2,3,2,1,36,5,31,23,4,16,3,5,5,0,2,0,2,0,0,0,1,0,1,91,61,43,18,8,165,0,0,0,0,1,164,89,6,83,1,0,1,0,324,415,193,3,87,83,19,1,9,6,3,21,223,5,73,0,0,73,44,37,2,5,122
Apr-15,Great Southern District,0,0,0,0,0,6,3,3,0,0,0,22,1,21,27,7,18,2,2,1,1,8,4,4,0,0,0,3,0,3,68,62,39,23,3,135,0,0,0,0,0,135,85,7,78,3,0,1,2,288,356,134,11,57,55,11,0,10,4,6,9,153,6,30,0,0,30,26,19,2,5,62
May-15,Great Southern District,0,0,0,0,0,9,8,1,2,2,0,32,7,25,25,5,19,1,4,3,1,5,3,2,1,0,1,0,0,0,78,38,23,15,7,131,0,0,0,0,0,131,76,9,67,1,0,1,0,253,331,82,0,38,39,5,0,5,5,0,6,93,4,62,0,0,62,15,9,2,4,81
Jun-15,Great Southern District,0,0,0,0,0,9,2,7,3,2,1,41,5,36,19,6,13,0,7,5,2,4,2,2,0,0,0,1,0,1,84,55,32,23,6,151,0,0,0,0,1,150,88,6,82,3,2,1,0,303,387,125,6,67,42,8,2,8,8,0,16,149,3,31,0,0,31,47,36,1,10,81
Jul-15,Great Southern District,0,0,0,0,0,13,10,3,25,24,1,51,9,42,18,3,14,1,12,7,5,4,0,4,1,0,1,1,0,1,125,76,48,28,5,151,0,0,0,0,1,150,95,18,77,2,0,2,0,329,454,171,8,88,67,7,1,8,7,1,14,193,3,42,0,0,42,53,31,4,18,98
Aug-15,Great Southern District,0,0,0,0,0,2,1,1,25,25,0,37,9,28,19,4,14,1,7,4,3,10,5,5,0,0,0,0,0,0,100,94,45,49,16,118,0,0,0,0,0,118,63,10,53,4,0,4,0,295,395,201,6,92,92,11,0,13,13,0,11,225,4,102,1,0,101,71,26,1,44,177
Sep-15,Great Southern District,0,0,0,0,0,13,4,9,18,17,1,43,10,33,28,9,17,2,5,3,2,10,4,6,2,0,2,3,0,3,122,79,44,35,14,153,0,0,0,0,2,151,96,22,74,2,1,1,0,344,466,198,19,87,80,11,1,9,8,1,14,221,5,55,0,0,55,28,16,4,8,88
Oct-15,Great Southern District,0,0,0,0,0,4,3,1,3,3,0,55,8,47,32,10,20,2,7,3,4,13,8,5,0,0,0,1,0,1,115,70,37,33,7,135,0,0,0,0,0,135,103,13,90,2,1,1,0,317,432,170,16,77,69,8,0,8,4,4,15,193,4,62,0,0,62,44,25,3,16,110
Nov-15,Great Southern District,0,0,0,0,0,1,1,0,16,16,0,58,8,50,30,11,15,4,5,4,1,9,4,5,0,0,0,0,0,0,119,77,52,25,11,154,0,0,0,0,0,154,92,14,78,10,8,2,0,344,463,194,13,69,95,14,3,5,4,1,11,210,21,57,0,0,57,30,15,5,10,108
Dec-15,Great Southern District,1,0,0,0,1,14,8,6,19,16,3,78,18,60,29,7,16,6,11,6,5,5,1,4,1,0,1,1,0,1,159,77,59,18,13,216,0,0,0,0,0,216,111,23,88,7,4,2,1,424,583,93,4,43,40,6,0,6,6,0,10,109,5,67,0,0,67,23,8,6,9,95
Jan-16,Great Southern District,0,0,0,0,0,6,3,3,1,1,0,60,8,52,27,6,19,2,7,5,2,4,2,2,0,0,0,3,0,3,108,96,62,34,9,171,0,0,0,0,1,170,92,11,81,5,1,1,3,373,481,102,0,41,52,9,0,1,1,0,12,115,1,20,0,0,20,22,9,2,11,43
Feb-16,Great Southern District,0,0,0,0,0,11,8,3,8,8,0,65,13,52,24,12,9,3,10,10,0,7,5,2,0,0,0,3,0,3,128,74,45,29,13,149,0,0,0,0,2,147,86,11,75,5,3,2,0,327,455,124,4,58,45,16,1,5,5,0,12,141,4,36,0,0,36,25,15,2,8,65
Mar-16,Great Southern District,0,0,0,0,0,7,7,0,1,1,0,46,7,39,28,9,17,2,3,2,1,5,3,2,1,0,1,0,0,0,91,68,47,21,9,142,0,0,0,0,2,140,76,12,64,6,4,2,0,301,392,111,4,58,40,8,1,8,7,1,20,139,1,29,0,0,29,18,10,3,5,48
Apr-16,Great Southern District,1,0,0,0,1,8,7,1,28,28,0,57,10,47,26,10,16,0,5,4,1,2,1,1,0,0,0,1,1,0,128,61,39,22,7,126,0,0,0,0,0,126,62,11,51,4,0,4,0,260,388,107,7,59,36,4,1,11,9,2,17,135,3,175,0,0,175,53,28,1,24,231
May-16,Great Southern District,0,0,0,0,0,17,16,1,10,9,1,64,11,53,30,9,19,2,9,9,0,7,3,4,1,0,1,1,0,1,139,75,48,27,7,140,0,0,0,0,0,140,93,11,82,2,0,2,0,317,456,195,10,89,86,8,2,19,16,3,9,223,7,24,0,0,24,24,9,1,14,55
Jun-16,Great Southern District,0,0,0,0,0,2,2,0,24,24,0,51,10,41,19,5,13,1,3,2,1,6,4,2,0,0,0,0,0,0,105,79,45,34,8,142,0,0,0,0,2,140,83,14,69,4,0,4,0,316,421,156,11,72,63,10,0,11,7,4,12,179,0,45,0,0,45,27,11,8,8,72
Jul-16,Great Southern District,0,0,0,0,0,1,1,0,3,2,1,45,6,39,13,2,10,1,4,4,0,4,3,1,0,0,0,0,0,0,70,51,25,26,9,118,0,0,0,0,1,117,65,14,51,0,0,0,0,243,313,155,11,76,58,10,0,9,7,2,14,178,4,34,0,0,34,30,16,1,13,68
Aug-16,Great Southern District,0,0,0,0,0,4,2,2,49,44,5,49,7,42,25,9,15,1,5,5,0,11,7,4,2,0,2,0,0,0,145,76,49,27,8,143,0,0,0,0,3,140,93,16,77,1,0,1,0,321,466,158,11,79,63,3,2,12,12,0,22,192,2,122,1,0,121,25,17,1,7,149
Sep-16,Great Southern District,0,0,0,0,0,7,7,0,3,3,0,52,8,44,23,9,12,2,6,5,1,2,0,2,1,0,1,1,0,1,95,65,42,23,9,130,0,0,0,0,1,129,103,17,86,2,0,2,0,309,404,108,7,58,41,2,0,5,4,1,8,121,7,19,0,0,19,10,4,1,5,36
Oct-16,Great Southern District,0,0,0,0,0,2,1,1,2,2,0,42,4,38,32,11,17,4,5,3,2,8,2,6,1,0,1,1,0,1,93,101,63,38,9,151,0,0,0,0,0,151,89,8,81,7,4,3,0,357,450,147,9,66,60,10,2,17,17,0,16,180,6,171,0,0,171,34,9,4,21,211
Nov-16,Great Southern District,0,0,0,0,0,31,30,1,4,4,0,65,8,57,32,11,17,4,9,6,3,5,2,3,1,0,1,1,0,1,148,80,47,33,12,146,0,0,0,0,1,145,104,17,87,6,1,5,0,348,496,151,5,76,64,6,0,9,5,4,25,185,5,32,0,0,32,59,36,1,22,96
Dec-16,Great Southern District,0,0,0,0,0,9,6,3,0,0,0,56,5,51,33,6,24,3,9,7,2,7,4,3,0,0,0,2,0,2,116,101,69,32,10,171,0,0,0,0,2,169,107,13,94,5,1,4,0,394,510,121,5,65,42,9,0,8,6,2,14,143,3,133,0,0,133,26,15,3,8,162
Jan-17,Great Southern District,0,0,0,0,0,1,0,1,4,3,1,52,7,45,29,6,15,8,4,3,1,5,2,3,0,0,0,1,0,1,96,103,69,34,10,165,0,0,0,0,5,160,85,10,75,8,4,3,1,371,467,109,4,52,44,9,0,12,10,2,18,139,2,25,1,0,24,21,5,4,12,48
Feb-17,Great Southern District,1,0,0,0,1,5,2,3,5,5,0,37,7,30,27,8,17,2,3,3,0,5,1,4,0,0,0,1,0,1,84,82,39,43,11,173,0,0,0,0,1,172,83,9,74,11,9,2,0,360,444,193,11,95,78,8,1,17,16,1,15,225,4,35,0,0,35,19,11,0,8,58
Mar-17,Great Southern District,0,0,0,0,0,5,5,0,8,8,0,52,5,47,23,7,13,3,9,6,3,15,8,7,0,0,0,0,0,0,112,70,44,26,14,205,0,0,0,0,0,205,101,9,92,5,4,1,0,395,507,147,5,72,59,11,0,11,11,0,27,185,4,74,0,0,74,97,72,8,17,175
Apr-17,Great Southern District,0,0,0,0,0,3,3,0,8,8,0,38,4,34,24,9,13,2,3,1,2,9,4,5,1,0,1,0,0,0,86,71,39,32,8,139,0,0,0,0,0,139,106,9,97,3,1,2,0,327,413,87,4,46,32,4,1,4,4,0,9,100,4,39,0,0,39,23,20,0,3,66
May-17,Great Southern District,0,0,0,0,0,11,10,1,6,6,0,51,10,41,30,11,18,1,7,6,1,5,4,1,0,0,0,1,0,1,111,79,55,24,10,178,0,0,0,0,2,176,76,9,67,1,0,1,0,344,455,127,6,63,55,3,0,9,8,1,12,148,5,27,0,0,27,20,10,2,8,52
Jun-17,Great Southern District,0,0,0,0,0,12,6,6,1,0,1,49,6,43,26,10,13,3,7,6,1,8,4,4,1,0,1,1,0,1,105,101,69,32,12,175,41,20,27,50,0,37,79,8,71,2,1,1,0,369,474,130,6,70,47,6,1,6,5,1,23,159,2,26,0,13,13,16,4,3,9,44
Jul-17,Great Southern District,0,0,0,0,0,4,4,0,11,9,2,42,5,37,23,7,13,3,9,4,5,8,7,1,1,0,1,1,0,1,99,95,62,33,23,143,37,23,33,48,2,0,86,13,73,5,0,5,0,352,451,119,4,59,51,4,1,9,9,0,5,133,4,22,0,17,5,25,13,0,12,51
Aug-17,Great Southern District,0,0,0,0,0,26,18,8,12,6,6,47,8,39,34,7,25,2,5,5,0,12,7,5,2,0,2,2,1,1,140,103,73,30,11,144,24,30,43,47,0,0,63,6,57,2,0,2,0,323,463,146,3,62,68,10,3,14,13,1,7,167,7,95,1,60,34,24,10,1,13,126
Sep-17,Great Southern District,0,0,0,0,0,6,6,0,49,44,5,40,6,34,16,3,11,2,12,7,5,11,3,8,2,0,2,0,0,0,136,64,49,15,7,134,20,32,29,52,1,0,72,10,62,1,0,1,0,278,414,100,5,50,41,2,2,7,6,1,8,115,0,20,0,10,10,19,9,2,8,39
Oct-17,Great Southern District,0,0,0,0,0,5,5,0,2,2,0,40,5,35,28,7,20,1,6,6,0,8,3,5,0,0,0,1,0,1,90,66,42,24,6,122,23,20,29,50,0,0,74,9,65,0,0,0,0,268,358,122,5,54,51,10,2,9,9,0,6,137,1,10,0,5,5,42,40,0,2,53
Nov-17,Great Southern District,0,0,0,0,0,10,7,3,5,4,1,33,4,29,51,16,30,5,4,2,2,7,2,5,0,0,0,2,1,1,112,75,53,22,9,118,19,26,23,50,0,0,77,16,61,2,1,1,0,281,393,146,4,73,58,6,5,12,9,3,17,175,2,39,0,33,6,20,16,0,4,61
Dec-17,Great Southern District,2,0,0,0,2,12,12,0,3,2,1,47,9,38,29,7,15,7,6,4,2,13,5,8,0,0,0,3,1,2,115,76,54,22,11,132,30,22,23,56,1,0,83,15,68,6,3,3,0,308,423,89,2,47,33,7,0,3,3,0,10,102,0,25,0,19,6,22,15,2,5,47
Jan-18,Great Southern District,0,0,0,0,0,6,5,1,7,7,0,39,2,37,36,13,20,3,6,3,3,8,3,5,0,0,0,4,0,4,106,45,29,16,7,134,20,22,31,61,0,0,103,13,90,3,2,1,0,292,398,123,7,52,51,9,4,6,6,0,12,141,3,13,0,6,7,41,18,5,18,57
Feb-18,Great Southern District,0,0,0,0,0,9,8,1,7,5,2,40,3,37,26,10,14,2,5,3,2,7,1,6,0,0,0,0,0,0,94,37,25,12,4,108,19,22,20,46,1,0,76,14,62,5,4,1,0,230,324,148,18,63,57,7,3,2,2,0,13,163,9,16,1,10,5,47,33,7,7,72
Mar-18,Great Southern District,0,0,0,0,0,13,9,4,8,8,0,35,1,34,43,21,19,3,3,3,0,9,6,3,0,0,0,2,0,2,113,55,35,20,13,132,29,21,25,54,3,0,86,18,68,6,1,5,0,292,405,106,2,52,39,10,3,4,3,1,8,118,1,17,0,12,5,25,10,8,7,43
Apr-18,Great Southern District,1,0,0,0,1,11,9,2,2,0,2,46,4,42,20,3,14,3,2,2,0,8,4,4,0,0,0,1,0,1,91,67,48,19,14,153,51,24,32,46,0,0,57,7,50,0,0,0,0,291,382,169,9,78,69,11,2,15,10,5,11,195,10,18,0,18,0,16,8,2,6,44
May-18,Great Southern District,4,0,3,0,1,9,4,5,2,1,1,52,7,45,22,2,18,2,5,3,2,4,2,2,0,0,0,0,0,0,98,47,30,17,10,117,19,32,26,39,1,0,50,3,47,4,1,3,0,228,326,108,18,49,34,4,3,4,4,0,7,119,7,29,0,27,2,16,7,3,6,52
Jun-18,Great Southern District,0,0,0,0,0,4,4,0,6,6,0,39,8,31,22,4,14,4,4,4,0,6,3,3,1,0,1,1,0,1,83,83,63,20,8,118,35,21,24,38,0,0,67,10,57,1,0,0,1,277,360,105,4,46,51,4,0,4,4,0,12,121,7,82,0,59,23,18,10,2,6,107
Jul-18,Great Southern District,0,0,0,0,0,9,5,4,2,2,0,31,5,26,23,12,11,0,6,3,3,6,4,2,0,0,0,0,0,0,77,67,43,24,11,127,24,22,35,46,0,0,67,10,57,2,1,1,0,274,351,111,5,53,49,4,0,3,3,0,15,129,10,21,0,20,1,25,16,4,5,56
