Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Dec-11,Goldfields Esperance District,0,0,0,0,0,4,4,0,5,5,0,61,23,38,30,12,16,2,5,2,3,5,0,5,1,0,1,3,0,3,114,114,82,32,15,131,0,0,0,0,0,131,140,25,115,0,0,0,0,400,514,83,11,40,29,3,0,6,5,1,9,98,11,38,0,0,38,72,63,1,8,121
Jan-12,Goldfields Esperance District,1,1,0,0,0,5,5,0,15,15,0,60,20,40,50,21,23,6,1,1,0,8,4,4,1,0,1,2,0,2,143,124,87,37,17,156,0,0,0,0,2,154,153,16,137,1,0,1,0,451,594,57,7,15,27,8,0,6,4,2,3,66,19,16,0,0,16,15,7,2,6,50
Feb-12,Goldfields Esperance District,1,0,1,0,0,5,5,0,12,12,0,45,11,34,34,21,10,3,3,2,1,3,1,2,1,0,1,0,0,0,104,91,60,31,13,154,0,0,0,0,0,154,124,20,104,2,1,0,1,384,488,44,3,20,14,5,2,3,2,1,9,56,8,10,0,0,10,18,11,1,6,36
Mar-12,Goldfields Esperance District,0,0,0,0,0,4,4,0,8,8,0,51,15,36,58,22,30,6,5,2,3,14,7,7,1,0,1,1,0,1,142,76,49,27,10,127,0,0,0,0,4,123,129,33,96,4,0,4,0,346,488,44,2,15,13,4,10,7,7,0,10,61,11,14,0,0,14,15,6,1,8,40
Apr-12,Goldfields Esperance District,1,0,0,0,1,5,5,0,2,2,0,36,9,27,28,10,15,3,5,1,4,1,0,1,0,0,0,2,1,1,80,93,61,32,17,130,0,0,0,0,3,127,138,34,104,5,1,4,0,383,463,48,4,24,19,1,0,11,6,5,7,66,7,7,2,0,5,11,6,2,3,25
May-12,Goldfields Esperance District,0,0,0,0,0,1,1,0,1,0,1,44,14,30,31,6,22,3,3,1,2,6,3,3,2,0,2,1,0,1,89,104,79,25,29,147,0,0,0,0,4,143,126,20,106,2,0,2,0,408,497,65,8,26,29,1,1,16,9,7,3,84,18,50,0,0,50,10,8,0,2,78
Jun-12,Goldfields Esperance District,1,1,0,0,0,3,3,0,1,1,0,48,21,27,43,18,22,3,5,5,0,13,5,8,3,0,3,4,0,4,121,85,53,32,25,120,0,0,0,0,0,120,119,23,96,4,0,4,0,353,474,74,4,42,25,3,0,4,3,1,7,85,14,496,0,0,496,12,5,0,7,522
Jul-12,Goldfields Esperance District,0,0,0,0,0,1,1,0,5,5,0,49,11,38,41,17,19,5,4,1,3,4,0,4,0,0,0,0,0,0,104,74,50,24,18,102,0,0,0,0,2,100,101,21,80,8,0,8,0,303,407,64,5,30,27,1,1,5,4,1,1,70,13,44,2,0,42,17,9,2,6,74
Aug-12,Goldfields Esperance District,2,1,0,0,1,5,3,2,1,1,0,70,21,49,39,14,23,2,5,3,2,9,2,7,0,0,0,3,2,1,134,50,35,15,26,102,0,0,0,0,0,102,99,23,76,6,1,4,1,283,417,70,7,34,26,1,2,6,4,2,30,106,13,23,0,0,23,31,12,2,17,67
Sep-12,Goldfields Esperance District,1,0,0,0,1,8,6,2,1,1,0,61,18,43,34,13,19,2,3,2,1,9,1,8,0,0,0,4,1,3,121,100,73,27,29,146,0,0,0,0,1,145,144,30,114,2,0,2,0,421,542,105,20,58,26,1,0,3,3,0,15,123,23,13,0,0,13,26,17,1,8,62
Oct-12,Goldfields Esperance District,1,1,0,0,0,3,0,3,2,2,0,57,28,29,37,22,11,4,2,0,2,7,1,6,0,0,0,1,0,1,110,107,77,30,34,148,0,0,0,0,2,146,151,23,128,7,0,7,0,447,557,103,11,50,38,4,0,7,7,0,27,137,16,21,0,0,21,15,6,1,8,52
Nov-12,Goldfields Esperance District,0,0,0,0,0,4,4,0,2,2,0,47,12,35,48,16,26,6,3,1,2,9,3,6,0,0,0,2,1,1,115,110,81,29,27,151,0,0,0,0,3,148,171,29,142,5,0,5,0,464,579,106,6,50,46,4,0,11,7,4,13,130,8,50,0,0,50,37,12,16,9,95
Dec-12,Goldfields Esperance District,1,1,0,0,0,6,2,4,5,5,0,69,24,45,49,18,24,7,3,2,1,7,2,5,0,0,0,4,1,3,144,127,97,30,22,127,0,0,0,0,1,126,133,26,107,10,2,8,0,419,563,69,6,33,28,2,0,8,4,4,11,88,3,25,0,0,25,30,12,1,17,58
Jan-13,Goldfields Esperance District,0,0,0,0,0,10,9,1,6,5,1,72,24,48,47,21,21,5,8,4,4,11,2,9,1,0,1,2,0,2,157,121,72,49,21,146,0,0,0,0,1,145,139,28,111,7,1,6,0,434,591,52,3,19,21,6,3,12,10,2,7,71,17,3,0,0,3,23,11,1,11,43
Feb-13,Goldfields Esperance District,0,0,0,0,0,7,4,3,5,5,0,63,18,45,46,11,31,4,7,4,3,8,3,5,1,0,1,3,1,2,140,90,47,43,19,141,0,0,0,0,0,141,136,33,103,7,1,6,0,393,533,67,3,29,26,4,5,5,4,1,16,88,13,45,0,0,45,28,18,2,8,86
Mar-13,Goldfields Esperance District,0,0,0,0,0,4,4,0,2,1,1,70,23,47,50,20,23,7,6,4,2,9,4,5,0,0,0,3,0,3,144,109,73,36,22,187,0,0,0,0,1,186,169,52,117,6,0,6,0,493,637,126,6,60,45,13,2,21,13,8,14,161,2,247,0,0,247,21,16,0,5,270
Apr-13,Goldfields Esperance District,0,0,0,0,0,2,2,0,8,7,1,52,20,32,39,13,21,5,8,4,4,9,1,8,0,0,0,0,0,0,118,69,46,23,14,139,0,0,0,0,1,138,138,33,105,7,0,7,0,367,485,86,8,33,33,11,1,3,1,2,16,105,10,93,0,0,93,17,12,0,5,120
May-13,Goldfields Esperance District,0,0,0,0,0,1,1,0,2,2,0,52,14,38,36,13,19,4,4,1,3,9,2,7,0,0,0,2,0,2,106,78,52,26,27,149,0,0,0,0,2,147,121,33,88,4,0,4,0,379,485,100,4,52,38,5,1,7,5,2,6,113,5,8,1,0,7,26,13,0,13,39
Jun-13,Goldfields Esperance District,0,0,0,0,0,4,3,1,12,8,4,36,10,26,31,10,20,1,2,0,2,4,1,3,1,0,1,1,0,1,91,77,54,23,15,120,0,0,0,0,2,118,107,25,82,4,0,4,0,323,414,119,5,52,51,6,5,9,7,2,9,137,11,63,1,0,62,20,11,2,7,94
Jul-13,Goldfields Esperance District,1,0,0,0,1,6,5,1,7,4,3,34,11,23,27,10,13,4,2,1,1,4,1,3,1,0,1,2,0,2,84,71,45,26,14,97,0,0,0,0,1,96,119,30,89,4,0,4,0,305,389,108,19,54,27,2,6,6,5,1,11,125,7,65,3,0,62,31,15,0,16,103
Aug-13,Goldfields Esperance District,0,0,0,0,0,3,3,0,102,55,47,42,13,29,32,12,15,5,6,2,4,4,0,4,0,0,0,2,0,2,191,76,51,25,22,117,0,0,0,0,1,116,123,32,91,7,0,7,0,345,536,111,10,56,43,2,0,5,5,0,19,135,4,45,1,0,44,69,58,0,11,118
Sep-13,Goldfields Esperance District,2,0,0,0,2,4,4,0,18,18,0,50,13,37,33,11,19,3,5,1,4,5,2,3,0,0,0,6,1,5,123,61,40,21,10,135,0,0,0,0,0,135,149,39,110,1,0,1,0,356,479,69,5,31,30,3,0,5,3,2,12,86,3,110,0,0,110,23,13,3,7,136
Oct-13,Goldfields Esperance District,1,0,0,0,1,10,7,3,4,4,0,40,13,27,43,21,19,3,1,1,0,8,7,1,3,0,3,1,0,1,111,95,56,39,24,170,0,0,0,0,3,167,163,46,117,6,0,6,0,458,569,91,5,42,36,8,0,11,10,1,13,115,9,22,0,0,22,21,11,2,8,52
Nov-13,Goldfields Esperance District,0,0,0,0,0,7,4,3,1,1,0,52,21,31,35,9,16,10,3,2,1,7,1,6,1,0,1,0,0,0,106,106,61,45,13,164,0,0,0,0,1,163,151,37,114,3,0,3,0,437,543,71,9,30,29,3,0,6,5,1,5,82,6,17,1,0,16,18,7,2,9,41
Dec-13,Goldfields Esperance District,0,0,0,0,0,1,0,1,2,2,0,68,21,47,61,21,34,6,7,2,5,7,0,7,1,0,1,2,0,2,149,97,62,35,23,107,0,0,0,0,1,106,137,34,103,4,0,4,0,368,517,89,15,33,38,2,1,10,5,5,16,115,7,39,1,0,38,14,11,0,3,60
Jan-14,Goldfields Esperance District,0,0,0,0,0,6,5,1,1,1,0,64,15,49,43,23,15,5,9,5,4,7,2,5,2,0,2,0,0,0,132,76,52,24,19,121,0,0,0,0,1,120,123,31,92,0,0,0,0,339,471,107,3,57,40,7,0,6,5,1,12,125,8,7,0,0,7,16,6,0,10,31
Feb-14,Goldfields Esperance District,2,1,0,0,1,5,4,1,1,1,0,56,12,44,49,21,19,9,1,0,1,12,2,10,1,0,1,2,0,2,129,79,51,28,26,119,0,0,0,0,2,117,135,53,82,2,0,1,1,361,490,52,3,28,19,2,0,2,2,0,8,62,6,19,2,0,17,23,16,3,4,48
Mar-14,Goldfields Esperance District,1,0,0,0,1,8,5,3,0,0,0,64,13,51,56,19,31,6,7,2,5,6,2,4,0,0,0,0,0,0,142,85,58,27,18,104,0,0,0,0,1,103,116,36,80,3,0,3,0,326,468,86,4,44,32,6,0,5,2,3,8,99,2,29,0,0,29,25,15,2,8,56
Apr-14,Goldfields Esperance District,0,0,0,0,0,19,17,2,7,6,1,39,12,27,33,15,17,1,8,5,3,10,2,8,0,0,0,1,0,1,117,88,53,35,23,111,0,0,0,0,3,108,111,31,80,3,0,3,0,336,453,89,6,44,34,4,1,10,5,5,14,113,3,15,1,0,14,24,11,2,11,42
May-14,Goldfields Esperance District,0,0,0,0,0,1,1,0,3,3,0,57,18,39,51,20,26,5,4,2,2,17,2,15,1,0,1,2,0,2,136,99,66,33,20,146,0,0,0,0,0,146,136,35,101,4,0,4,0,405,541,99,5,46,39,6,3,2,2,0,6,107,2,59,0,0,59,24,17,0,7,85
Jun-14,Goldfields Esperance District,0,0,0,0,0,7,2,5,0,0,0,43,15,28,32,18,13,1,3,1,2,13,2,11,0,0,0,2,0,2,100,80,53,27,20,114,0,0,0,0,1,113,87,22,65,3,0,3,0,304,404,63,4,31,27,1,0,5,2,3,8,76,7,30,0,0,30,10,9,0,1,47
Jul-14,Goldfields Esperance District,0,0,0,0,0,7,5,2,9,9,0,55,13,42,40,19,19,2,7,4,3,6,2,4,3,0,3,0,0,0,127,82,55,27,8,105,0,0,0,0,2,103,118,31,87,2,0,2,0,315,442,104,5,52,41,4,2,5,2,3,9,118,9,26,0,0,26,30,15,1,14,65
Aug-14,Goldfields Esperance District,0,0,0,0,0,8,7,1,7,5,2,59,12,47,40,9,26,5,3,3,0,8,3,5,2,0,2,2,1,1,129,61,46,15,11,110,0,0,0,0,2,108,128,42,86,12,2,10,0,322,451,108,8,60,39,0,1,13,9,4,23,144,0,32,0,0,32,29,13,1,15,61
Sep-14,Goldfields Esperance District,1,0,0,0,1,7,4,3,4,4,0,48,12,36,50,20,26,4,5,5,0,10,3,7,1,0,1,1,0,1,127,94,72,22,14,143,0,0,0,0,2,141,138,50,88,3,0,3,0,392,519,132,15,59,58,0,0,7,2,5,16,155,5,46,0,0,46,24,16,2,6,75
Oct-14,Goldfields Esperance District,0,0,0,0,0,19,18,1,4,4,0,57,22,35,60,31,25,4,4,2,2,8,4,4,0,0,0,2,0,2,154,96,66,30,9,118,0,0,0,0,4,114,126,43,83,3,0,3,0,352,506,94,9,40,39,1,5,6,5,1,14,114,3,104,0,0,104,25,16,1,8,132
Nov-14,Goldfields Esperance District,0,0,0,0,0,8,6,2,13,13,0,55,23,32,48,19,21,8,6,4,2,6,1,5,1,0,1,4,1,3,141,116,67,49,18,106,0,0,0,0,1,105,153,47,106,4,1,3,0,397,538,95,3,47,42,2,1,9,7,2,7,111,7,46,0,0,46,32,15,8,9,85
Dec-14,Goldfields Esperance District,0,0,0,0,0,2,1,1,0,0,0,60,16,44,52,23,24,5,4,2,2,4,2,2,0,0,0,2,0,2,124,86,58,28,16,130,0,0,0,0,2,128,124,35,89,7,0,6,1,363,487,64,4,30,28,1,1,7,7,0,9,80,2,31,0,0,31,27,18,3,6,60
Jan-15,Goldfields Esperance District,0,0,0,0,0,5,4,1,2,2,0,75,21,54,58,30,26,2,9,6,3,14,2,12,4,0,4,1,0,1,168,99,54,45,11,121,0,0,0,0,1,120,155,55,100,5,0,5,0,391,559,36,0,13,21,0,2,4,3,1,6,46,4,27,0,0,27,26,8,5,13,57
Feb-15,Goldfields Esperance District,0,0,0,0,0,4,4,0,0,0,0,64,19,45,40,20,16,4,7,3,4,4,1,3,0,0,0,2,1,1,121,111,70,41,14,153,0,0,0,0,1,152,129,57,72,14,3,8,3,421,542,71,9,21,35,4,2,6,5,1,8,85,2,13,0,0,13,18,9,3,6,33
Mar-15,Goldfields Esperance District,0,0,0,0,0,8,6,2,7,7,0,51,12,39,47,16,29,2,3,2,1,10,1,9,1,0,1,0,0,0,127,114,72,42,13,168,0,0,0,0,1,167,136,41,95,4,1,3,0,435,562,105,8,46,42,5,4,8,6,2,6,119,5,63,0,0,63,28,17,1,10,96
Apr-15,Goldfields Esperance District,0,0,0,0,0,2,2,0,0,0,0,68,18,50,49,19,26,4,0,0,0,6,1,5,0,0,0,2,1,1,127,64,42,22,17,119,0,0,0,0,1,118,134,45,89,3,0,3,0,337,464,78,3,32,42,0,1,10,8,2,14,102,7,12,0,0,12,38,17,3,18,57
May-15,Goldfields Esperance District,0,0,0,0,0,7,5,2,1,1,0,68,18,50,49,18,27,4,6,4,2,9,1,8,1,0,1,2,0,2,143,64,41,23,20,138,0,0,0,0,0,138,137,51,86,5,1,4,0,364,507,118,7,51,57,2,1,14,11,3,13,145,0,419,1,0,418,26,13,0,13,445
Jun-15,Goldfields Esperance District,0,0,0,0,0,27,20,7,14,14,0,62,14,48,46,18,25,3,10,6,4,17,5,12,2,0,2,0,0,0,178,108,81,27,33,185,0,0,0,0,0,185,152,43,109,3,0,3,0,481,659,136,10,57,59,9,1,13,7,6,16,165,5,72,0,0,72,29,18,1,10,106
Jul-15,Goldfields Esperance District,0,0,0,0,0,6,5,1,1,1,0,58,8,50,34,11,14,9,5,4,1,9,7,2,2,0,2,1,0,1,116,47,26,21,20,141,0,0,0,0,0,141,152,38,114,5,0,5,0,365,481,121,10,51,58,2,0,10,10,0,18,149,7,32,0,0,32,20,12,1,7,59
Aug-15,Goldfields Esperance District,0,0,0,0,0,77,5,72,22,21,1,66,16,50,50,17,30,3,12,10,2,10,6,4,1,0,1,4,2,2,242,58,42,16,19,118,0,0,0,0,2,116,116,37,79,7,1,6,0,318,560,90,4,46,38,0,2,9,8,1,5,104,4,56,0,0,56,25,16,2,7,85
Sep-15,Goldfields Esperance District,0,0,0,0,0,6,6,0,0,0,0,74,27,47,49,17,28,4,6,4,2,9,3,6,1,0,1,1,0,1,146,67,50,17,24,104,0,0,0,0,2,102,133,40,93,12,0,12,0,340,486,123,11,60,51,1,0,3,3,0,10,136,3,55,0,0,55,40,20,4,16,98
Oct-15,Goldfields Esperance District,0,0,0,0,0,4,3,1,3,3,0,76,20,56,54,16,32,6,7,3,4,17,6,11,0,0,0,2,1,1,163,86,56,30,27,144,0,0,0,0,0,144,178,44,134,8,0,7,1,443,606,103,3,55,42,3,0,10,8,2,16,129,4,45,0,0,45,29,10,3,16,78
Nov-15,Goldfields Esperance District,1,0,0,0,1,5,5,0,2,2,0,71,23,48,54,19,29,6,4,2,2,16,6,10,0,0,0,2,0,2,155,74,53,21,20,146,0,0,0,0,1,145,165,38,127,7,0,7,0,412,567,92,3,44,44,1,0,6,5,1,7,105,1,38,0,0,38,17,10,0,7,56
Dec-15,Goldfields Esperance District,1,0,0,0,1,7,5,2,0,0,0,72,21,51,44,23,17,4,6,5,1,16,6,10,1,1,0,3,0,3,150,76,46,30,13,190,0,0,0,0,0,190,190,42,148,4,0,4,0,473,623,117,7,56,49,5,0,10,9,1,29,156,1,102,0,0,102,26,13,2,11,129
Jan-16,Goldfields Esperance District,0,0,0,0,0,10,10,0,23,23,0,84,19,65,34,18,14,2,5,4,1,13,5,8,2,0,2,1,0,1,172,124,76,48,23,175,0,0,0,0,0,175,146,50,96,5,1,4,0,473,645,59,1,32,23,3,0,5,3,2,4,68,10,66,0,0,66,35,17,0,18,111
Feb-16,Goldfields Esperance District,1,1,0,0,0,4,2,2,0,0,0,54,20,34,50,15,28,7,1,1,0,10,1,9,1,1,0,2,0,2,123,114,83,31,31,150,0,0,0,0,0,150,161,37,124,3,0,2,1,459,582,78,5,41,26,5,1,13,11,2,10,101,7,27,0,0,27,25,9,2,14,59
Mar-16,Goldfields Esperance District,0,0,0,0,0,4,2,2,3,2,1,63,20,43,49,14,27,8,7,2,5,10,3,7,1,0,1,0,0,0,137,115,82,33,32,133,0,0,0,0,1,132,116,34,82,1,0,1,0,397,534,135,9,59,60,5,2,7,5,2,18,160,5,17,0,0,17,39,17,1,21,61
Apr-16,Goldfields Esperance District,1,1,0,0,0,4,2,2,3,3,0,58,16,42,49,15,22,12,1,0,1,5,2,3,0,0,0,4,0,4,125,143,109,34,27,153,0,0,0,0,1,152,129,34,95,7,1,5,1,459,584,118,6,53,54,5,0,14,10,4,16,148,8,77,0,0,77,25,13,4,8,110
May-16,Goldfields Esperance District,1,0,0,0,1,9,9,0,0,0,0,73,15,58,42,17,19,6,7,4,3,18,7,11,0,0,0,1,1,0,151,83,58,25,14,135,0,0,0,0,3,132,121,31,90,1,0,1,0,354,505,144,13,67,59,5,0,20,14,6,15,179,1,43,0,0,43,28,16,2,10,72
Jun-16,Goldfields Esperance District,0,0,0,0,0,2,2,0,0,0,0,60,13,47,51,22,22,7,5,1,4,12,3,9,0,0,0,6,1,5,136,80,54,26,19,166,0,0,0,0,2,164,194,54,140,3,0,3,0,462,598,102,9,53,37,3,0,10,7,3,9,121,1,68,0,0,68,29,19,2,8,98
Jul-16,Goldfields Esperance District,0,0,0,0,0,3,3,0,0,0,0,64,15,49,26,13,11,2,11,8,3,5,2,3,1,0,1,1,0,1,111,67,48,19,20,133,0,0,0,0,0,133,112,35,77,2,0,2,0,334,445,118,11,52,51,4,0,11,11,0,19,148,3,45,0,0,45,32,13,5,14,80
Aug-16,Goldfields Esperance District,1,0,0,1,0,13,13,0,11,11,0,71,26,45,62,13,22,27,4,3,1,7,2,5,0,0,0,2,0,2,171,111,69,42,19,135,0,0,0,0,1,134,173,60,113,1,0,1,0,439,610,106,6,51,44,3,2,11,7,4,11,128,3,20,0,0,20,30,13,1,16,53
Sep-16,Goldfields Esperance District,0,0,0,0,0,4,4,0,4,4,0,75,25,50,42,14,23,5,6,5,1,16,5,11,0,0,0,1,0,1,148,98,69,29,18,167,0,0,0,0,1,166,198,72,126,1,0,1,0,482,630,130,7,65,53,4,1,9,8,1,17,156,5,47,5,0,42,39,14,5,20,91
Oct-16,Goldfields Esperance District,0,0,0,0,0,7,7,0,2,2,0,65,19,46,44,14,19,11,9,6,3,14,6,8,1,0,1,2,0,2,144,145,107,38,18,177,0,0,0,0,2,175,197,63,134,1,0,1,0,538,682,71,3,38,29,1,0,13,10,3,9,93,4,79,6,0,73,41,13,5,23,124
Nov-16,Goldfields Esperance District,1,1,0,0,0,2,2,0,4,4,0,98,35,63,65,19,33,13,7,2,5,9,3,6,0,0,0,3,0,3,189,100,63,37,24,188,0,0,0,0,1,187,164,43,121,4,0,4,0,480,669,90,9,47,31,3,0,13,11,2,21,124,4,36,4,0,32,42,21,2,19,82
Dec-16,Goldfields Esperance District,1,0,0,0,1,5,5,0,0,0,0,94,29,65,57,23,23,11,7,5,2,10,2,8,2,0,2,3,0,3,179,111,82,29,17,175,0,0,0,0,0,175,166,53,113,5,0,5,0,474,653,89,5,51,31,2,0,9,9,0,16,114,3,27,0,0,27,48,18,8,22,78
Jan-17,Goldfields Esperance District,1,0,0,0,1,8,6,2,0,0,0,101,19,82,42,24,16,2,6,4,2,14,4,10,1,0,1,3,1,2,176,165,110,55,23,170,0,0,0,0,1,169,195,63,132,1,0,1,0,554,730,88,15,34,34,1,4,16,14,2,18,122,4,19,0,0,19,52,18,6,28,75
Feb-17,Goldfields Esperance District,0,0,0,0,0,3,2,1,1,1,0,60,22,38,39,20,16,3,4,2,2,12,8,4,0,0,0,6,3,3,125,123,88,35,26,160,0,0,0,0,1,159,151,38,113,2,0,2,0,462,587,56,5,23,22,5,1,12,11,1,8,76,2,24,0,0,24,28,17,0,11,54
Mar-17,Goldfields Esperance District,1,0,0,0,1,5,4,1,6,4,2,85,27,58,54,19,23,12,4,2,2,16,7,9,0,0,0,3,1,2,174,131,93,38,12,148,0,0,0,0,0,148,180,52,128,5,0,5,0,476,650,83,5,45,30,3,0,12,10,2,13,108,5,62,1,0,61,26,11,4,11,93
Apr-17,Goldfields Esperance District,1,1,0,0,0,3,2,1,1,1,0,58,17,41,44,15,22,7,3,2,1,14,4,10,0,0,0,0,0,0,124,114,75,39,27,138,0,0,0,0,2,136,159,41,118,3,0,3,0,441,565,186,52,73,58,2,1,14,12,2,18,218,9,33,2,0,31,25,6,2,17,67
May-17,Goldfields Esperance District,0,0,0,0,0,8,3,5,0,0,0,57,17,40,50,19,22,9,4,3,1,6,2,4,0,0,0,3,0,3,128,117,87,30,16,170,0,0,0,0,0,170,167,47,120,4,0,4,0,474,602,75,2,39,34,0,0,8,7,1,2,85,8,20,5,0,15,19,3,6,10,47
Jun-17,Goldfields Esperance District,0,0,0,0,0,8,7,1,3,2,1,89,26,63,72,27,30,15,4,2,2,17,4,13,1,1,0,2,0,2,196,161,126,35,17,150,30,20,32,43,0,25,115,35,80,2,0,2,0,445,641,66,15,23,28,0,0,7,7,0,21,94,1,57,2,2,53,29,13,5,11,87
Jul-17,Goldfields Esperance District,0,0,0,0,0,4,3,1,1,1,0,73,25,48,38,11,16,11,6,4,2,11,5,6,0,0,0,4,2,2,137,67,48,19,19,134,32,18,28,52,4,0,99,36,63,5,0,5,0,324,461,81,2,43,35,1,0,2,2,0,18,101,0,29,0,16,13,50,29,6,15,79
Aug-17,Goldfields Esperance District,0,0,0,0,0,12,11,1,9,9,0,59,13,46,39,18,13,8,4,3,1,19,8,11,0,0,0,1,1,0,143,92,79,13,21,179,66,28,22,59,4,0,109,33,76,9,2,7,0,410,553,63,3,30,24,6,0,2,2,0,6,71,1,49,1,20,28,27,11,4,12,77
Sep-17,Goldfields Esperance District,0,0,0,0,0,8,7,1,5,4,1,64,19,45,43,16,20,7,7,6,1,8,2,6,0,0,0,2,0,2,137,134,97,37,31,170,65,33,38,29,5,0,138,45,93,6,0,6,0,479,616,91,8,53,26,2,2,13,12,1,19,123,2,30,0,28,2,57,33,3,21,89
Oct-17,Goldfields Esperance District,0,0,0,0,0,8,7,1,2,2,0,81,16,65,47,28,19,0,6,2,4,9,4,5,0,0,0,1,0,1,154,174,142,32,19,178,77,30,27,42,2,0,144,55,89,3,0,2,1,518,672,90,7,54,27,2,0,17,17,0,19,126,3,81,0,77,4,29,14,0,15,113
Nov-17,Goldfields Esperance District,0,0,0,0,0,11,8,3,16,14,2,70,27,43,42,17,21,4,12,7,5,23,9,14,1,0,1,3,0,3,178,171,132,39,23,177,71,22,32,52,0,0,145,36,109,11,3,8,0,527,705,70,15,29,24,1,1,10,9,1,20,100,1,81,2,78,1,28,18,2,8,110
Dec-17,Goldfields Esperance District,4,1,0,1,2,8,7,1,5,5,0,73,20,53,46,19,23,4,14,7,7,7,1,6,1,0,1,3,1,2,161,178,144,34,29,165,64,34,22,44,1,0,204,46,158,2,0,2,0,578,739,59,2,30,27,0,0,8,7,1,9,76,5,98,0,59,39,39,22,1,16,142
Jan-18,Goldfields Esperance District,0,0,0,0,0,10,10,0,2,2,0,90,21,69,58,26,27,5,11,6,5,10,3,7,0,0,0,1,0,1,182,211,162,49,18,208,80,31,37,59,1,0,197,51,146,8,2,6,0,642,824,81,8,41,26,3,3,12,9,3,13,106,7,22,0,21,1,46,22,3,21,75
Feb-18,Goldfields Esperance District,0,0,0,0,0,9,8,1,3,3,0,85,18,67,51,21,25,5,3,2,1,15,4,11,1,0,1,2,1,1,169,130,97,33,32,151,65,25,24,36,1,0,138,33,105,4,0,4,0,455,624,56,1,25,21,8,1,5,4,1,5,66,7,56,1,52,3,26,15,1,10,89
Mar-18,Goldfields Esperance District,0,0,0,0,0,10,7,3,9,9,0,104,19,85,60,32,23,5,7,6,1,14,3,11,0,0,0,1,0,1,205,95,56,39,30,183,55,26,48,53,1,0,203,62,141,3,0,3,0,514,719,64,5,32,22,5,0,13,11,2,11,88,7,42,0,40,2,40,13,0,27,89
Apr-18,Goldfields Esperance District,0,0,0,0,0,5,4,1,3,3,0,69,23,46,30,16,11,3,4,3,1,10,4,6,0,0,0,1,0,1,122,124,77,47,19,162,51,35,27,47,2,0,131,41,90,2,1,1,0,438,560,121,10,62,48,1,0,20,17,3,19,160,4,46,0,44,2,36,20,2,14,86
May-18,Goldfields Esperance District,1,1,0,0,0,5,5,0,3,3,0,59,24,35,29,16,12,1,5,3,2,6,3,3,0,0,0,1,0,1,109,79,43,36,13,138,58,21,17,40,2,0,110,38,72,1,1,0,0,341,450,89,4,40,43,2,0,8,8,0,20,117,1,19,0,19,0,63,44,2,17,83
Jun-18,Goldfields Esperance District,0,0,0,0,0,11,10,1,2,2,0,54,12,42,38,15,21,2,4,3,1,7,4,3,1,0,1,6,0,6,123,122,88,34,19,119,44,27,12,36,0,0,114,36,78,4,0,4,0,378,501,102,10,53,31,8,0,12,10,2,11,125,4,16,2,12,2,44,27,3,14,64
Jul-18,Goldfields Esperance District,0,0,0,0,0,8,7,1,1,1,0,38,9,29,37,9,21,7,7,3,4,5,1,4,1,0,1,3,0,3,100,97,79,18,11,121,51,22,12,36,0,0,121,34,87,1,0,1,0,351,451,71,4,30,32,0,5,6,6,0,12,89,9,31,0,28,3,28,19,0,9,68
Aug-18,Goldfields Esperance District,1,0,0,1,0,9,8,1,11,9,2,51,7,44,49,14,24,11,2,2,0,8,3,5,1,0,1,1,0,1,133,88,63,25,9,120,38,37,18,27,0,0,114,37,77,3,0,3,0,334,467,130,26,56,42,5,1,9,7,2,24,163,2,30,1,28,1,26,19,3,4,58
Sep-18,Goldfields Esperance District,0,0,0,0,0,4,3,1,13,13,0,63,14,49,35,14,13,8,2,2,0,9,5,4,0,0,0,2,0,2,128,74,52,22,17,144,55,27,26,36,0,0,127,38,89,8,4,3,1,370,498,92,2,53,33,3,1,17,15,2,13,122,3,47,0,46,1,42,26,3,13,92
