Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Dec-12,Kimberley District,1,1,0,0,0,7,4,3,22,22,0,127,48,79,44,17,18,9,10,4,6,8,2,6,2,0,2,1,0,1,222,112,75,37,26,84,0,0,0,0,0,84,93,34,59,1,0,1,0,316,538,54,3,25,24,1,1,6,5,1,7,67,1,22,0,0,22,49,19,6,24,72
Jan-13,Kimberley District,0,0,0,0,0,5,4,1,7,7,0,143,42,101,36,12,12,12,14,6,8,8,3,5,1,0,1,0,0,0,214,98,48,50,44,91,0,0,0,0,4,87,119,20,99,4,0,4,0,356,570,41,4,22,14,1,0,8,6,2,8,57,5,3,0,0,3,48,23,5,20,56
Feb-13,Kimberley District,1,1,0,0,0,12,11,1,5,5,0,139,42,97,41,13,22,6,10,8,2,9,4,5,1,0,1,0,0,0,218,81,45,36,39,93,0,0,0,0,0,93,85,8,77,4,0,4,0,302,520,36,2,16,16,1,1,3,1,2,6,45,7,16,0,0,16,63,34,4,25,86
Mar-13,Kimberley District,0,0,0,0,0,5,4,1,3,3,0,142,44,98,37,11,13,13,12,7,5,9,5,4,2,0,2,1,1,0,211,102,59,43,29,88,0,0,0,0,0,88,100,21,79,6,0,6,0,325,536,44,1,23,20,0,0,5,2,3,3,52,2,56,0,0,56,41,19,1,21,99
Apr-13,Kimberley District,0,0,0,0,0,9,8,1,6,6,0,111,44,67,36,15,15,6,6,5,1,3,0,3,0,0,0,1,1,0,172,72,37,35,22,108,0,0,0,0,1,107,95,10,85,5,0,5,0,302,474,31,2,17,12,0,0,3,1,2,4,38,12,16,0,0,16,42,28,2,12,70
May-13,Kimberley District,0,0,0,0,0,9,7,2,11,11,0,115,27,88,36,18,10,8,13,6,7,7,1,6,0,0,0,0,0,0,191,57,40,17,35,118,0,0,0,0,0,118,91,14,77,16,1,13,2,317,508,30,6,15,8,1,0,6,5,1,4,40,6,20,0,0,20,45,21,5,19,71
Jun-13,Kimberley District,0,0,0,0,0,14,12,2,10,10,0,112,28,84,44,13,20,11,3,1,2,4,2,2,0,0,0,0,0,0,187,85,60,25,20,126,0,0,0,0,1,125,87,16,71,4,0,4,0,322,509,36,5,21,10,0,0,5,1,4,7,48,4,14,0,0,14,42,19,3,20,60
Jul-13,Kimberley District,1,0,0,0,1,12,12,0,7,7,0,119,36,83,39,15,19,5,11,0,11,3,0,3,1,0,1,0,0,0,193,76,50,26,9,110,0,0,0,0,0,110,88,14,74,7,1,5,1,290,483,43,4,21,17,0,1,3,3,0,4,50,6,21,1,0,20,37,19,2,16,64
Aug-13,Kimberley District,3,2,0,0,1,26,24,2,4,4,0,128,39,89,41,17,15,9,6,4,2,6,4,2,1,0,1,1,0,1,216,81,58,23,8,90,0,0,0,0,1,89,87,16,71,7,2,5,0,273,489,46,8,25,13,0,0,9,8,1,11,66,6,10,2,0,8,30,19,0,11,46
Sep-13,Kimberley District,0,0,0,0,0,6,5,1,4,4,0,127,43,84,39,15,16,8,13,3,10,5,2,3,1,0,1,3,1,2,198,87,64,23,17,114,0,0,0,0,2,112,102,25,77,4,2,2,0,324,522,48,7,19,19,3,0,8,6,2,10,66,1,13,0,0,13,30,11,3,16,44
Oct-13,Kimberley District,0,0,0,0,0,4,3,1,1,1,0,143,61,82,38,15,20,3,6,4,2,6,3,3,0,0,0,2,0,2,200,112,89,23,27,143,0,0,0,0,0,143,90,25,65,10,1,9,0,382,582,65,2,28,30,5,0,3,1,2,7,75,6,36,0,0,36,37,17,6,14,79
Nov-13,Kimberley District,0,0,0,0,0,6,5,1,3,3,0,149,45,104,45,19,23,3,5,0,5,13,4,9,0,0,0,0,0,0,221,84,49,35,20,109,0,0,0,0,0,109,117,24,93,4,1,3,0,334,555,68,6,35,24,2,1,3,2,1,10,81,7,42,0,0,42,40,26,2,12,89
Dec-13,Kimberley District,3,0,0,0,3,23,22,1,5,5,0,156,54,102,41,14,21,6,14,5,9,12,3,9,0,0,0,1,0,1,255,103,59,44,24,91,0,0,0,0,0,91,88,23,65,1,0,1,0,307,562,63,1,30,31,0,1,6,1,5,9,78,6,31,0,0,31,67,42,10,15,104
Jan-14,Kimberley District,0,0,0,0,0,7,6,1,3,3,0,129,52,77,58,27,27,4,12,9,3,8,4,4,1,0,1,2,1,1,220,167,101,66,46,112,0,0,0,0,1,111,118,21,97,4,0,4,0,447,667,47,6,23,18,0,0,16,4,12,17,80,3,62,0,0,62,43,18,5,20,108
Feb-14,Kimberley District,0,0,0,0,0,8,8,0,2,2,0,118,35,83,46,16,25,5,2,1,1,5,2,3,0,0,0,0,0,0,181,84,58,26,11,100,0,0,0,0,2,98,97,27,70,0,0,0,0,292,473,30,3,17,10,0,0,2,1,1,4,36,3,13,0,0,13,48,28,3,17,64
Mar-14,Kimberley District,2,1,0,0,1,21,19,2,8,8,0,136,36,100,55,21,25,9,13,7,6,11,1,10,0,0,0,0,0,0,246,108,70,38,17,95,0,0,0,0,2,93,108,36,72,3,0,3,0,331,577,65,4,35,23,1,2,9,7,2,3,77,1,127,0,0,127,66,37,11,18,194
Apr-14,Kimberley District,1,1,0,0,0,5,4,1,3,2,1,128,51,77,45,17,24,4,7,5,2,12,3,9,0,0,0,2,0,2,203,87,60,27,19,91,0,0,0,0,3,88,101,19,82,1,0,1,0,299,502,65,3,35,25,0,2,9,7,2,4,78,2,42,0,0,42,65,32,7,26,109
May-14,Kimberley District,1,1,0,0,0,6,6,0,2,2,0,125,51,74,48,20,22,6,2,1,1,6,4,2,3,0,3,0,0,0,193,78,50,28,21,101,0,0,0,0,0,101,84,23,61,0,0,0,0,284,477,70,4,30,35,1,0,5,3,2,12,87,0,31,0,0,31,51,27,10,14,82
Jun-14,Kimberley District,1,0,0,0,1,8,8,0,3,3,0,91,21,70,46,16,24,6,2,2,0,12,5,7,0,0,0,1,0,1,164,101,68,33,13,108,0,0,0,0,2,106,119,19,100,4,2,2,0,345,509,52,3,25,24,0,0,7,4,3,10,69,3,74,0,0,74,43,25,4,14,120
Jul-14,Kimberley District,1,1,0,0,0,5,5,0,4,4,0,132,32,100,31,8,15,8,7,5,2,14,10,4,0,0,0,2,1,1,196,73,54,19,16,103,0,0,0,0,1,102,86,15,71,5,0,4,1,283,479,81,6,35,38,1,1,8,4,4,26,115,3,21,0,0,21,40,24,2,14,64
Aug-14,Kimberley District,0,0,0,0,0,14,14,0,1,1,0,99,26,73,40,16,18,6,4,4,0,11,4,7,0,0,0,0,0,0,169,51,31,20,12,84,0,0,0,0,1,83,77,17,60,8,5,1,2,232,401,92,7,56,26,2,1,3,2,1,15,110,3,18,0,0,18,36,17,4,15,57
Sep-14,Kimberley District,3,2,0,0,1,6,3,3,7,6,1,127,37,90,58,19,23,16,8,5,3,25,4,21,0,0,0,0,0,0,234,85,56,29,17,129,0,0,0,0,0,129,116,27,89,11,4,6,1,358,592,72,7,27,34,3,1,9,3,6,16,97,0,13,0,0,13,38,18,1,19,51
Oct-14,Kimberley District,0,0,0,0,0,17,17,0,13,13,0,133,45,88,64,27,28,9,9,6,3,11,5,6,1,0,1,1,0,1,249,139,88,51,21,135,0,0,0,0,1,134,119,23,96,7,2,4,1,421,670,76,10,37,29,0,0,5,4,1,5,86,6,32,1,0,31,47,26,3,18,85
Nov-14,Kimberley District,0,0,0,0,0,21,20,1,2,2,0,146,41,105,45,20,13,12,7,4,3,7,4,3,0,0,0,0,0,0,228,98,46,52,20,93,0,0,0,0,2,91,109,32,77,6,0,5,1,326,554,68,8,37,23,0,0,4,2,2,7,79,6,26,0,0,26,65,41,12,12,97
Dec-14,Kimberley District,1,1,0,0,0,9,7,2,1,1,0,135,52,83,50,28,14,8,1,1,0,5,2,3,0,0,0,1,0,1,203,121,88,33,57,88,0,0,0,0,0,88,133,22,111,5,0,5,0,404,607,66,6,31,27,1,1,5,3,2,2,73,10,66,0,0,66,50,36,2,12,126
Jan-15,Kimberley District,0,0,0,0,0,8,7,1,2,2,0,106,34,72,36,15,16,5,3,1,2,10,2,8,1,0,1,2,0,2,168,129,91,38,28,108,0,0,0,0,1,107,112,25,87,3,0,3,0,380,548,63,12,24,26,0,1,5,3,2,5,73,4,13,0,0,13,39,19,2,18,56
Feb-15,Kimberley District,3,0,0,0,3,6,6,0,7,7,0,138,45,93,41,19,20,2,9,7,2,7,1,6,0,0,0,2,1,1,213,107,70,37,23,97,0,0,0,0,1,96,115,28,87,1,0,1,0,343,556,49,2,29,16,1,1,5,4,1,3,57,1,32,0,0,32,51,27,5,19,84
Mar-15,Kimberley District,1,1,0,0,0,10,8,2,11,10,1,131,40,91,46,19,23,4,17,12,5,14,5,9,0,0,0,2,1,1,232,126,66,60,14,113,0,0,0,0,1,112,106,29,77,2,0,2,0,361,593,67,8,25,32,1,1,10,6,4,11,88,5,29,0,0,29,50,27,8,15,84
Apr-15,Kimberley District,0,0,0,0,0,5,3,2,4,3,1,154,53,101,31,14,14,3,12,7,5,13,5,8,1,0,1,3,0,3,223,96,64,32,17,102,0,0,0,0,3,99,97,21,76,5,2,3,0,317,540,72,5,31,36,0,0,5,3,2,10,87,7,18,0,0,18,41,22,4,15,66
May-15,Kimberley District,0,0,0,0,0,6,4,2,33,33,0,141,51,90,41,19,15,7,9,7,2,10,3,7,0,0,0,0,0,0,240,67,42,25,10,120,0,0,0,0,0,120,106,30,76,4,3,0,1,307,547,85,4,42,37,1,1,2,1,1,7,94,2,17,0,0,17,56,21,3,32,75
Jun-15,Kimberley District,2,1,1,0,0,3,2,1,9,6,3,121,39,82,49,15,27,7,9,8,1,13,2,11,0,0,0,1,0,1,207,79,53,26,13,110,0,0,0,0,1,109,107,22,85,7,1,5,1,316,523,55,3,25,25,1,1,5,4,1,9,69,4,83,0,0,83,56,41,3,12,143
Jul-15,Kimberley District,0,0,0,0,0,13,11,2,4,4,0,157,54,103,44,16,17,11,16,12,4,8,4,4,0,0,0,1,0,1,243,61,37,24,14,98,0,0,0,0,0,98,80,13,67,10,3,7,0,263,506,106,17,52,36,0,1,9,7,2,13,128,4,65,0,0,65,56,33,2,21,125
Aug-15,Kimberley District,0,0,0,0,0,12,9,3,9,9,0,150,46,104,51,18,26,7,19,13,6,13,9,4,1,0,1,0,0,0,255,68,41,27,20,118,0,0,0,0,1,117,98,27,71,5,1,4,0,309,564,76,9,36,30,0,1,8,8,0,10,94,4,71,0,0,71,70,45,2,23,145
Sep-15,Kimberley District,0,0,0,0,0,8,6,2,0,0,0,173,51,122,45,18,19,8,19,14,5,5,0,5,2,0,2,2,0,2,254,85,60,25,17,100,0,0,0,0,0,100,101,23,78,7,5,2,0,310,564,87,12,38,33,2,2,7,5,2,8,102,0,68,0,0,68,79,52,3,24,147
Oct-15,Kimberley District,1,1,0,0,0,12,11,1,0,0,0,156,49,107,58,27,22,9,10,6,4,7,3,4,1,0,1,2,0,2,247,120,89,31,21,107,0,0,0,0,1,106,106,26,80,4,2,2,0,358,605,74,5,30,39,0,0,17,9,8,7,98,6,65,0,0,65,83,47,4,32,154
Nov-15,Kimberley District,0,0,0,0,0,15,13,2,6,4,2,138,46,92,57,23,23,11,7,5,2,21,5,16,3,0,3,1,0,1,248,118,65,53,37,116,0,0,0,0,0,116,149,36,113,4,0,4,0,424,672,303,162,35,46,1,59,12,8,4,9,324,4,73,0,0,73,69,30,12,27,146
Dec-15,Kimberley District,1,0,0,0,1,15,10,5,0,0,0,184,64,120,54,22,23,9,9,6,3,9,2,7,3,0,3,0,0,0,275,159,102,57,49,119,0,0,0,0,1,118,111,26,85,3,0,3,0,441,716,84,8,36,39,1,0,7,5,2,6,97,4,25,0,0,25,74,41,5,28,103
Jan-16,Kimberley District,1,1,0,0,0,10,9,1,2,2,0,152,54,98,40,22,17,1,4,2,2,12,3,9,3,1,2,0,0,0,224,143,90,53,33,106,0,0,0,0,1,105,101,27,74,1,0,1,0,384,608,128,23,67,30,2,6,10,8,2,11,149,6,21,0,0,21,75,51,5,19,102
Feb-16,Kimberley District,1,0,1,0,0,9,9,0,5,5,0,150,39,111,47,21,20,6,11,5,6,11,1,10,1,0,1,3,0,3,238,115,61,54,25,105,0,0,0,0,0,105,109,24,85,1,0,1,0,355,593,99,8,43,45,0,3,13,9,4,1,113,1,28,0,0,28,64,45,1,18,93
Mar-16,Kimberley District,1,0,1,0,0,7,5,2,11,11,0,167,48,119,51,21,22,8,12,9,3,9,1,8,1,0,1,3,0,3,262,91,46,45,38,110,0,0,0,0,0,110,188,15,173,6,0,6,0,433,695,70,12,22,26,0,10,7,3,4,14,91,7,6,1,0,5,61,32,3,26,74
Apr-16,Kimberley District,0,0,0,0,0,11,10,1,8,8,0,163,50,113,47,19,22,6,10,6,4,13,1,12,0,0,0,3,2,1,255,94,50,44,45,114,0,0,0,0,2,112,126,21,105,3,1,2,0,382,637,105,24,43,32,0,6,11,9,2,2,118,2,248,0,0,248,66,36,5,25,316
May-16,Kimberley District,0,0,0,0,0,9,7,2,13,13,0,154,59,95,47,16,21,10,21,13,8,4,2,2,1,0,1,3,0,3,252,118,74,44,36,153,0,0,0,0,1,152,110,15,95,7,1,5,1,424,676,109,8,66,33,0,2,5,4,1,10,124,3,29,0,0,29,67,45,2,20,99
Jun-16,Kimberley District,0,0,0,0,0,14,13,1,10,10,0,160,46,114,60,30,28,2,15,13,2,19,7,12,1,0,1,2,0,2,281,79,54,25,13,134,0,0,0,0,1,133,100,13,87,3,0,3,0,329,610,104,12,49,42,0,1,11,8,3,9,124,4,27,0,0,27,38,19,2,17,69
Jul-16,Kimberley District,1,0,0,0,1,8,6,2,6,6,0,169,54,115,65,31,27,7,18,8,10,60,8,52,2,0,2,1,0,1,330,81,50,31,34,136,0,0,0,0,0,136,98,22,76,5,2,3,0,354,684,105,5,57,37,2,4,8,4,4,22,135,2,9,0,0,9,58,35,3,20,69
Aug-16,Kimberley District,2,0,1,0,1,33,28,5,0,0,0,175,51,124,56,21,27,8,27,21,6,8,2,6,1,0,1,6,0,6,308,93,60,33,36,136,0,0,0,0,0,136,127,20,107,9,0,9,0,401,709,175,25,94,39,0,17,6,3,3,5,186,7,5,0,0,5,58,33,10,15,70
Sep-16,Kimberley District,0,0,0,0,0,6,6,0,1,1,0,240,68,172,46,14,23,9,39,24,15,7,4,3,2,0,2,3,0,3,344,107,60,47,30,94,0,0,0,0,1,93,103,29,74,2,1,1,0,336,680,107,9,60,35,0,3,24,20,4,7,138,2,9,0,0,9,61,26,8,27,72
Oct-16,Kimberley District,0,0,0,0,0,8,5,3,1,1,0,244,64,180,57,24,30,3,36,23,13,19,9,10,2,0,2,3,0,3,370,148,85,63,75,145,0,0,0,0,0,145,130,36,94,5,0,5,0,503,873,60,5,28,26,0,1,10,6,4,5,75,3,11,0,0,11,76,46,8,22,90
Nov-16,Kimberley District,0,0,0,0,0,7,5,2,3,2,1,262,68,194,45,22,20,3,36,29,7,7,4,3,1,0,1,1,0,1,362,114,62,52,39,132,0,0,0,0,1,131,105,18,87,4,1,3,0,394,756,79,15,34,29,0,1,10,9,1,26,115,1,7,0,0,7,70,34,5,31,78
Dec-16,Kimberley District,1,0,0,0,1,13,13,0,5,5,0,288,86,202,54,20,25,9,58,41,17,10,3,7,1,0,1,3,0,3,433,117,72,45,22,94,0,0,0,0,2,92,122,26,96,4,0,4,0,359,792,98,13,45,37,0,3,11,9,2,11,120,4,10,0,0,10,105,59,3,43,119
Jan-17,Kimberley District,1,0,0,1,0,12,11,1,12,12,0,233,68,165,50,19,27,4,48,41,7,7,1,6,1,0,1,4,1,3,368,157,91,66,35,113,0,0,0,0,0,113,155,26,129,1,0,1,0,461,829,142,71,31,33,0,7,9,2,7,6,157,2,18,0,0,18,86,56,7,23,106
Feb-17,Kimberley District,0,0,0,0,0,9,9,0,4,4,0,217,60,157,32,14,12,6,40,31,9,11,9,2,2,0,2,3,2,1,318,109,72,37,26,104,0,0,0,0,2,102,137,31,106,4,0,4,0,380,698,53,6,19,26,0,2,10,4,6,5,68,2,12,0,0,12,55,26,7,22,69
Mar-17,Kimberley District,1,1,0,0,0,8,8,0,13,12,1,198,50,148,45,13,27,5,55,42,13,16,6,10,0,0,0,5,0,5,341,119,62,57,22,121,0,0,0,0,0,121,119,12,107,2,0,2,0,383,724,71,13,31,25,2,0,10,5,5,6,87,3,10,0,0,10,82,37,6,39,95
Apr-17,Kimberley District,0,0,0,0,0,12,12,0,2,2,0,212,64,148,67,33,24,10,26,18,8,4,1,3,3,0,3,4,0,4,330,119,71,48,24,93,0,0,0,0,2,91,104,23,81,5,0,5,0,345,675,76,6,36,33,0,1,5,5,0,4,85,2,4,0,0,4,71,30,5,36,77
May-17,Kimberley District,0,0,0,0,0,7,7,0,2,2,0,166,45,121,59,23,22,14,22,16,6,7,5,2,1,0,1,4,1,3,268,97,68,29,18,125,0,0,0,0,0,125,95,22,73,5,1,3,1,340,608,73,11,34,26,0,2,6,5,1,5,84,3,12,0,0,12,73,39,1,33,88
Jun-17,Kimberley District,0,0,0,0,0,17,10,7,5,5,0,142,43,99,40,18,16,6,23,15,8,2,0,2,0,0,0,1,0,1,230,63,44,19,12,89,5,2,23,48,1,10,103,10,93,2,0,1,1,269,499,120,27,48,45,0,0,14,11,3,8,142,8,20,1,0,19,56,30,3,23,84
Jul-17,Kimberley District,0,0,0,0,0,12,10,2,9,9,0,175,53,122,53,18,32,3,19,16,3,6,4,2,2,0,2,1,0,1,277,86,48,38,23,110,21,5,37,47,0,0,98,16,82,4,0,4,0,321,598,46,3,20,19,0,4,6,3,3,3,55,2,3,0,1,2,60,25,8,27,65
Aug-17,Kimberley District,1,0,0,0,1,42,19,23,8,8,0,187,45,142,66,28,30,8,32,27,5,13,6,7,2,0,2,1,0,1,352,66,51,15,33,106,23,7,33,42,1,0,109,24,85,7,0,6,1,321,673,128,51,31,38,1,7,9,9,0,7,144,2,3,0,2,1,86,40,12,34,91
Sep-17,Kimberley District,2,1,0,1,0,18,12,6,3,3,0,213,59,154,69,32,31,6,24,20,4,10,3,7,0,0,0,2,0,2,341,102,73,29,43,123,30,4,38,51,0,0,130,21,109,9,3,6,0,407,748,61,7,25,25,0,4,14,8,6,10,85,6,6,0,3,3,69,35,2,32,81
Oct-17,Kimberley District,0,0,0,0,0,13,13,0,7,6,1,243,75,168,53,24,22,7,31,25,6,6,3,3,2,0,2,2,0,2,357,177,123,54,45,150,45,15,39,51,0,0,146,27,119,5,0,5,0,523,880,201,99,60,23,2,17,11,6,5,16,228,5,15,0,9,6,70,43,1,26,90
Nov-17,Kimberley District,2,0,0,0,2,7,7,0,6,6,0,197,58,139,79,22,46,11,28,19,9,11,5,6,0,0,0,1,0,1,331,125,77,48,42,129,26,6,46,50,1,0,101,14,87,8,0,7,1,405,736,89,2,44,34,2,7,8,5,3,8,105,10,4,0,3,1,74,44,8,22,88
Dec-17,Kimberley District,2,1,0,1,0,25,21,4,17,17,0,256,74,182,61,25,30,6,24,19,5,9,6,3,0,0,0,0,0,0,394,133,92,41,23,103,27,3,28,44,1,0,127,17,110,4,1,3,0,390,784,96,29,37,29,0,1,8,3,5,5,109,7,5,1,4,0,62,28,4,30,74
Jan-18,Kimberley District,1,1,0,0,0,17,17,0,13,8,5,253,67,186,60,24,29,7,39,34,5,7,1,6,1,0,1,3,0,3,394,179,103,76,27,125,33,13,33,45,1,0,127,17,110,1,0,1,0,459,853,63,7,26,24,3,3,8,5,3,24,95,7,2,0,1,1,92,50,7,35,101
Feb-18,Kimberley District,0,0,0,0,0,18,18,0,9,4,5,205,57,148,38,14,17,7,21,15,6,14,7,7,2,0,2,3,0,3,310,119,80,39,36,110,22,6,45,35,2,0,100,12,88,3,0,3,0,368,678,44,2,28,13,0,1,16,5,11,2,62,3,12,0,11,1,72,38,4,30,87
Mar-18,Kimberley District,1,0,0,0,1,12,10,2,1,1,0,271,103,168,39,21,15,3,38,30,8,13,6,7,1,0,1,2,0,2,378,163,105,58,64,141,31,9,48,51,2,0,113,31,82,14,1,13,0,495,873,49,8,20,20,0,1,17,10,7,12,78,1,6,0,6,0,77,32,2,43,84
Apr-18,Kimberley District,0,0,0,0,0,22,18,4,113,27,86,199,57,142,60,24,27,9,28,23,5,12,8,4,3,0,3,2,0,2,439,141,102,39,31,127,37,5,45,40,0,0,110,16,94,4,0,4,0,413,852,70,5,34,29,1,1,6,3,3,5,81,8,6,0,5,1,72,39,7,26,86
May-18,Kimberley District,1,0,0,0,1,13,13,0,39,35,4,181,55,126,47,23,23,1,38,24,14,9,1,8,1,0,1,2,0,2,331,131,92,39,23,149,55,9,38,46,1,0,106,14,92,7,1,6,0,416,747,71,7,32,32,0,0,11,6,5,14,96,3,5,0,4,1,54,30,3,21,62
Jun-18,Kimberley District,1,0,0,0,1,13,10,3,6,5,1,207,69,138,45,20,16,9,17,13,4,18,7,11,1,0,1,4,0,4,312,136,102,34,18,118,37,8,35,38,0,0,90,17,73,16,1,15,0,378,690,65,2,33,29,0,1,2,1,1,7,74,4,12,0,11,1,69,36,7,26,85
Jul-18,Kimberley District,2,0,1,0,1,21,12,9,1,1,0,202,59,143,33,11,12,10,29,17,12,6,5,1,0,0,0,1,0,1,295,100,69,31,18,119,35,6,37,41,0,0,92,20,72,12,1,11,0,341,636,49,5,24,19,1,0,7,6,1,6,62,4,34,1,31,2,54,24,5,25,92
Aug-18,Kimberley District,3,0,1,0,2,10,10,0,13,11,2,188,51,137,61,19,30,12,29,19,10,11,3,8,3,0,3,0,0,0,318,104,80,24,16,139,43,6,36,52,2,0,101,23,78,7,2,5,0,367,685,76,19,32,25,0,0,9,5,4,9,94,7,9,0,9,0,62,25,3,34,78
Sep-18,Kimberley District,1,0,0,0,1,21,20,1,1,1,0,235,68,167,45,16,25,4,27,21,6,8,2,6,1,0,1,2,0,2,341,142,85,57,18,126,49,1,37,39,0,0,92,12,80,10,3,6,1,388,729,86,12,43,29,0,2,20,12,8,7,113,3,10,0,9,1,67,32,0,35,80
Oct-18,Kimberley District,0,0,0,0,0,19,18,1,12,5,7,232,72,160,56,30,24,2,18,11,7,15,5,10,0,0,0,3,0,3,355,155,103,52,44,153,43,17,41,51,1,0,123,25,98,7,3,4,0,482,837,39,11,18,9,1,0,8,5,3,7,54,16,37,0,33,4,70,42,2,26,123
Nov-18,Kimberley District,0,0,0,0,0,15,15,0,0,0,0,259,71,188,53,18,28,7,33,27,6,16,9,7,1,0,1,5,1,4,382,203,134,69,53,146,38,12,42,54,0,0,112,12,100,4,1,3,0,518,900,66,2,36,25,1,2,9,8,1,15,90,6,42,0,40,2,58,33,9,16,106
Dec-18,Kimberley District,0,0,0,0,0,15,13,2,2,2,0,308,86,222,52,16,26,10,39,28,11,9,5,4,1,0,1,1,0,1,427,168,113,55,45,111,21,11,43,36,0,0,139,21,118,10,4,6,0,473,900,79,7,36,36,0,0,10,8,2,9,98,1,25,0,23,2,90,50,5,35,116
Jan-19,Kimberley District,0,0,0,0,0,6,6,0,1,1,0,228,63,165,66,25,32,9,32,25,7,25,7,18,2,0,2,10,4,6,370,194,156,38,56,143,29,19,41,54,0,0,137,19,118,8,2,6,0,538,908,41,1,16,24,0,0,5,1,4,6,52,10,29,0,26,3,85,45,1,39,124
Feb-19,Kimberley District,0,0,0,0,0,9,8,1,6,6,0,209,64,145,54,22,29,3,27,19,8,14,5,9,0,0,0,5,0,5,324,153,108,45,42,125,37,14,36,38,0,0,153,31,122,3,0,3,0,476,800,66,7,33,26,0,0,13,10,3,10,89,14,64,0,62,2,81,40,7,34,159
Mar-19,Kimberley District,1,0,0,0,1,15,11,4,4,4,0,270,83,187,74,26,42,6,37,28,9,19,7,12,0,0,0,4,1,3,424,282,176,106,84,157,43,16,50,48,0,0,162,24,138,14,0,14,0,699,1123,71,6,30,35,0,0,16,15,1,8,95,6,41,0,40,1,79,48,4,27,126
Apr-19,Kimberley District,1,1,0,0,0,8,6,2,5,5,0,216,72,144,50,15,29,6,32,25,7,13,7,6,0,0,0,3,0,3,328,208,115,93,42,150,36,13,32,69,0,0,154,27,127,4,0,4,0,558,886,41,3,18,18,2,0,4,4,0,1,46,10,35,2,27,6,73,40,2,31,118
May-19,Kimberley District,0,0,0,0,0,10,10,0,1,1,0,193,54,139,59,22,33,4,36,33,3,20,12,8,0,0,0,1,0,1,320,116,69,47,31,121,23,12,33,51,2,0,136,18,118,4,2,2,0,408,728,54,4,32,17,1,0,3,2,1,10,67,9,8,0,8,0,63,41,0,22,80
Jun-19,Kimberley District,0,0,0,0,0,10,10,0,7,7,0,192,43,149,35,13,20,2,21,14,7,10,6,4,0,0,0,0,0,0,275,123,82,41,29,104,18,11,30,45,0,0,119,13,106,11,7,4,0,386,661,30,6,16,8,0,0,4,3,1,4,38,1,25,0,23,2,70,41,2,27,96
Jul-19,Kimberley District,0,0,0,0,0,11,5,6,3,3,0,214,59,155,47,14,26,7,21,15,6,12,4,8,1,0,1,1,0,1,310,85,55,30,20,113,26,5,33,45,4,0,120,22,98,11,5,5,1,349,659,52,3,23,21,1,4,3,3,0,7,62,2,19,0,18,1,77,42,5,30,98
Aug-19,Kimberley District,1,0,0,0,1,25,22,3,8,8,0,205,53,152,59,23,32,4,26,17,9,14,6,8,1,0,1,3,0,3,342,128,90,38,21,148,29,11,40,67,1,0,118,19,99,11,4,6,1,426,768,48,4,28,16,0,0,8,7,1,4,60,1,5,0,5,0,63,42,1,20,69
Sep-19,Kimberley District,1,0,0,1,0,15,12,3,2,2,0,222,67,155,57,21,31,5,31,22,9,15,7,8,0,0,0,3,0,3,346,131,94,37,54,157,34,11,56,56,0,0,143,28,115,7,1,5,1,492,838,41,3,17,19,0,2,3,3,0,3,47,4,31,0,30,1,54,32,1,21,89
Oct-19,Kimberley District,0,0,0,0,0,5,5,0,6,6,0,232,75,157,67,23,33,11,25,16,9,10,6,4,0,0,0,6,1,5,351,200,138,62,53,140,25,3,52,60,0,0,155,35,120,9,0,8,1,557,908,65,2,37,24,0,2,10,6,4,4,79,9,23,0,22,1,93,57,6,30,125
Nov-19,Kimberley District,1,0,0,0,1,7,6,1,0,0,0,220,76,144,64,25,35,4,29,23,6,10,5,5,1,0,1,4,0,4,336,234,149,85,57,115,23,5,33,54,0,0,149,20,129,6,2,4,0,561,897,67,11,34,22,0,0,2,1,1,7,76,6,45,0,45,0,65,42,1,22,116
