Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Sep-18,Midland District,0,0,0,0,0,16,11,5,3,3,0,150,16,134,64,20,41,3,27,25,2,32,19,13,3,0,3,8,1,7,303,242,197,45,58,541,175,136,89,139,2,0,199,54,145,6,0,6,0,1046,1349,215,7,110,88,3,7,19,14,5,37,271,10,129,0,101,28,62,36,10,16,201
Oct-18,Midland District,0,0,0,0,0,45,39,6,3,3,0,151,20,131,105,40,60,5,23,17,6,46,24,22,1,0,1,11,2,9,385,237,168,69,56,641,197,156,93,193,2,0,237,57,180,6,0,6,0,1177,1562,171,6,90,64,5,6,33,30,3,37,241,7,174,0,150,24,56,39,6,11,237
Nov-18,Midland District,2,0,1,0,1,37,31,6,10,9,1,167,26,141,100,38,58,4,27,21,6,36,8,28,4,0,4,11,1,10,394,244,182,62,61,573,174,153,109,137,0,0,255,64,191,10,1,8,1,1143,1537,178,20,88,60,7,3,35,32,3,32,245,19,212,1,192,19,69,56,3,10,300
Dec-18,Midland District,1,0,1,0,0,36,28,8,10,8,2,177,21,156,81,18,57,6,56,38,18,28,17,11,4,0,4,8,0,8,401,240,191,49,74,536,154,170,105,106,1,0,230,49,181,12,3,9,0,1092,1493,198,12,104,78,2,2,15,13,2,37,250,6,126,3,102,21,84,60,1,23,216
Jan-19,Midland District,0,0,0,0,0,34,19,15,49,48,1,197,34,163,90,36,44,10,27,24,3,25,13,12,3,0,3,11,1,10,436,273,211,62,60,529,142,125,101,160,1,0,240,51,189,5,0,4,1,1107,1543,200,49,82,58,7,4,33,31,2,47,280,14,243,0,174,69,82,56,10,16,339
Feb-19,Midland District,0,0,0,0,0,27,13,14,28,24,4,142,20,122,127,36,86,5,26,21,5,32,17,15,1,0,1,11,0,11,394,237,171,66,72,578,162,185,82,147,2,0,214,66,148,9,1,8,0,1110,1504,132,11,71,40,5,5,27,23,4,33,192,12,168,1,132,35,84,64,5,15,264
Mar-19,Midland District,0,0,0,0,0,36,19,17,8,5,3,145,26,119,135,36,96,3,20,16,4,34,15,19,2,0,2,15,1,14,395,259,188,71,65,636,119,231,107,178,1,0,256,62,194,9,1,7,1,1225,1620,173,19,84,60,6,4,28,25,3,34,235,7,121,0,92,29,68,50,9,9,196
Apr-19,Midland District,1,0,0,0,1,21,14,7,9,9,0,133,19,114,93,35,53,5,26,22,4,28,13,15,1,0,1,17,2,15,329,221,161,60,63,571,135,175,108,152,1,0,199,49,150,6,0,4,2,1060,1389,211,22,99,68,17,5,26,23,3,25,262,9,194,2,158,34,90,66,7,17,293
May-19,Midland District,0,0,0,0,0,36,27,9,16,8,8,156,23,133,86,31,47,8,22,14,8,22,11,11,2,1,1,12,1,11,352,201,156,45,52,716,217,201,97,196,5,0,209,58,151,2,0,2,0,1180,1532,205,9,110,72,14,0,21,21,0,28,254,12,205,33,120,52,75,55,5,15,292
Jun-19,Midland District,2,0,0,0,2,49,36,13,2,2,0,136,21,115,62,21,35,6,24,15,9,14,4,10,7,0,7,14,3,11,310,225,170,55,60,589,148,183,92,162,4,0,165,51,114,7,0,7,0,1046,1356,148,13,78,47,5,5,25,22,3,32,205,7,195,4,162,29,67,42,11,14,269
Jul-19,Midland District,2,1,1,0,0,28,14,14,8,8,0,144,15,129,62,17,42,3,17,15,2,26,16,10,1,1,0,7,2,5,295,226,166,60,54,691,282,165,95,147,2,0,189,59,130,1,0,1,0,1161,1456,184,9,107,63,4,1,20,20,0,26,230,7,185,1,157,27,101,88,3,10,293
Aug-19,Midland District,0,0,0,0,0,44,25,19,16,16,0,125,20,105,110,41,64,5,18,14,4,35,11,24,4,0,4,11,3,8,363,235,171,64,60,751,270,170,119,190,2,0,236,50,186,7,0,7,0,1289,1652,172,14,90,56,9,3,28,26,2,31,231,8,286,2,262,22,98,75,11,12,392
Sep-19,Midland District,0,0,0,0,0,21,16,5,12,9,3,139,12,127,97,31,57,9,16,14,2,32,18,14,1,0,1,10,1,9,328,303,238,65,62,625,200,190,72,162,1,0,198,45,153,6,2,4,0,1194,1522,175,14,82,64,5,10,22,21,1,33,230,19,183,0,157,26,95,78,6,11,297
Oct-19,Midland District,1,1,0,0,0,21,7,14,35,32,3,147,24,123,83,30,50,3,14,9,5,34,13,21,0,0,0,17,0,17,352,277,223,54,65,688,194,203,91,200,0,0,220,61,159,6,1,5,0,1256,1608,173,11,86,56,8,12,29,28,1,21,223,15,107,0,91,16,75,53,9,13,197
Nov-19,Midland District,0,0,0,0,0,29,16,13,35,35,0,133,26,107,85,25,56,4,20,14,6,30,13,17,2,0,2,8,1,7,342,287,236,51,73,660,166,171,113,206,4,0,204,48,156,11,7,4,0,1235,1577,159,8,84,54,7,6,20,20,0,28,207,9,175,2,156,17,95,63,15,17,279
Dec-19,Midland District,0,0,0,0,0,43,34,9,20,20,0,159,27,132,127,40,84,3,14,10,4,23,13,10,1,0,1,10,1,9,397,292,230,62,67,668,184,179,109,196,0,0,212,65,147,17,9,6,2,1256,1653,215,13,126,65,7,4,24,23,1,22,261,9,182,1,154,27,158,145,3,10,349
Jan-20,Midland District,0,0,0,0,0,28,22,6,35,35,0,182,33,149,111,36,69,6,31,22,9,23,13,10,4,0,4,8,0,8,422,285,222,63,82,686,189,224,91,181,1,0,235,54,181,12,5,5,2,1300,1722,167,7,85,58,9,8,50,49,1,39,256,15,171,0,142,29,98,68,7,23,284
Feb-20,Midland District,0,0,0,0,0,18,14,4,9,9,0,151,26,125,100,33,61,6,22,19,3,33,18,15,1,0,1,7,0,7,341,290,234,56,83,701,171,217,113,199,1,0,218,44,174,13,4,9,0,1305,1646,204,23,103,67,5,6,30,30,0,30,264,17,310,3,287,20,80,52,16,12,407
Mar-20,Midland District,0,0,0,0,0,21,12,9,35,31,4,181,32,149,87,31,50,6,32,23,9,27,10,17,1,0,1,17,2,15,401,227,171,56,50,593,173,156,95,164,5,0,213,59,154,8,3,5,0,1091,1492,213,36,90,72,10,5,59,39,20,38,310,16,263,1,234,28,103,80,3,20,382
Apr-20,Midland District,0,0,0,0,0,29,20,9,6,5,1,143,24,119,74,21,49,4,25,22,3,26,13,13,0,0,0,12,3,9,315,172,140,32,36,454,115,105,110,122,2,0,197,51,146,4,1,3,0,863,1178,198,19,110,61,5,3,32,31,1,23,253,14,136,0,106,30,117,93,4,20,267
May-20,Midland District,4,0,0,0,4,44,30,14,15,12,3,160,28,132,84,27,54,3,27,21,6,37,20,17,1,0,1,8,0,8,380,118,99,19,26,376,75,109,64,128,0,0,160,57,103,4,0,4,0,684,1064,280,20,139,91,8,22,29,25,4,28,337,10,127,4,104,19,74,46,7,21,211
Jun-20,Midland District,1,0,0,0,1,326,27,299,12,12,0,113,24,89,88,29,53,6,22,20,2,21,5,16,0,0,0,4,0,4,587,114,96,18,20,294,65,82,60,87,0,0,173,52,121,7,0,7,0,608,1195,220,16,116,67,10,11,27,25,2,26,273,11,77,1,57,19,44,27,5,12,132
Jul-20,Midland District,1,1,0,0,0,42,32,10,16,16,0,137,37,100,73,23,45,5,27,22,5,20,7,13,1,0,1,5,0,5,322,114,79,35,30,313,83,103,53,73,1,0,148,40,108,3,0,3,0,608,930,176,7,89,70,6,4,24,24,0,24,224,14,106,0,82,24,110,84,7,19,230
Aug-20,Midland District,1,0,1,0,0,40,32,8,52,52,0,131,27,104,85,17,63,5,20,15,5,27,18,9,3,0,3,13,0,13,372,102,82,20,24,261,45,88,49,79,0,0,192,53,139,6,0,6,0,585,957,163,15,82,51,10,5,16,14,2,34,213,12,120,0,84,36,97,71,14,12,229
Sep-20,Midland District,0,0,0,0,0,41,31,10,24,24,0,155,28,127,97,28,65,4,19,14,5,27,15,12,2,0,2,7,0,7,372,104,86,18,38,317,78,92,60,85,2,0,175,49,126,0,0,0,0,634,1006,212,37,97,70,7,1,13,11,2,20,245,14,48,0,32,16,73,44,10,19,135
Oct-20,Midland District,0,0,0,0,0,54,43,11,35,35,0,188,19,169,94,37,53,4,31,24,7,29,13,16,5,0,5,9,1,8,445,117,93,24,35,359,79,119,74,85,2,0,191,46,145,2,0,2,0,704,1149,155,10,81,56,3,5,15,14,1,24,194,11,80,2,40,38,83,66,3,14,174
Nov-20,Midland District,1,0,0,1,0,48,42,6,6,6,0,172,35,137,103,33,59,11,46,36,10,20,8,12,3,1,2,14,2,12,413,150,103,47,27,375,65,143,64,103,0,0,179,53,126,3,0,3,0,734,1147,128,19,59,40,4,6,16,16,0,17,161,10,179,2,159,18,76,54,8,14,265
Dec-20,Midland District,1,0,1,0,0,32,20,12,17,14,3,169,35,134,70,25,44,1,16,12,4,30,18,12,5,1,4,9,0,9,349,170,135,35,42,419,99,130,77,112,1,0,155,41,114,7,2,5,0,793,1142,145,9,72,50,9,5,24,24,0,23,192,11,251,0,215,36,58,39,7,12,320
