Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Jun-12,Wheatbelt District,1,0,0,0,1,1,1,0,8,8,0,24,5,19,19,4,14,1,1,0,1,8,2,6,0,0,0,4,0,4,66,43,26,17,9,77,0,0,0,0,0,77,52,13,39,4,0,4,0,185,251,48,2,19,26,1,0,2,2,0,18,68,3,121,0,0,121,9,4,1,4,133
Jul-12,Wheatbelt District,2,0,1,0,1,10,10,0,2,2,0,26,3,23,13,7,5,1,6,4,2,8,6,2,0,0,0,1,0,1,68,33,20,13,11,68,0,0,0,0,0,68,74,12,62,2,0,2,0,188,256,31,1,16,10,4,0,0,0,0,3,34,6,3,0,0,3,12,5,2,5,21
Aug-12,Wheatbelt District,0,0,0,0,0,5,5,0,2,2,0,20,3,17,35,9,25,1,2,1,1,9,8,1,0,0,0,0,0,0,73,52,26,26,5,65,0,0,0,0,2,63,85,13,72,4,0,4,0,211,284,35,4,15,15,1,0,3,2,1,10,48,5,1,0,0,1,26,4,2,20,32
Sep-12,Wheatbelt District,2,0,0,0,2,0,0,0,1,1,0,20,0,20,28,6,19,3,4,4,0,9,8,1,0,0,0,0,0,0,64,68,36,32,13,100,0,0,0,0,1,99,101,13,88,3,0,3,0,285,349,33,1,16,13,3,0,3,2,1,0,36,10,27,0,0,27,12,4,2,6,49
Oct-12,Wheatbelt District,1,0,0,0,1,5,4,1,0,0,0,27,5,22,17,3,11,3,4,4,0,7,4,3,0,0,0,1,0,1,62,68,33,35,9,78,0,0,0,0,1,77,66,9,57,2,1,1,0,223,285,45,4,15,25,1,0,7,4,3,5,57,8,52,1,0,51,9,8,1,0,69
Nov-12,Wheatbelt District,1,0,0,0,1,3,0,3,5,5,0,34,6,28,15,3,9,3,7,7,0,7,4,3,0,0,0,0,0,0,72,74,40,34,8,87,0,0,0,0,1,86,81,15,66,9,3,6,0,259,331,37,2,18,15,2,0,2,1,1,1,40,5,33,1,0,32,15,12,2,1,53
Dec-12,Wheatbelt District,0,0,0,0,0,0,0,0,2,2,0,34,3,31,30,5,20,5,8,6,2,6,4,2,0,0,0,1,0,1,81,72,41,31,14,93,0,0,0,0,1,92,66,6,60,1,0,1,0,246,327,16,0,10,6,0,0,3,2,1,4,23,3,64,0,0,64,14,6,4,4,81
Jan-13,Wheatbelt District,0,0,0,0,0,5,4,1,9,9,0,44,6,38,28,8,18,2,5,4,1,6,5,1,1,0,1,2,0,2,100,43,23,20,11,69,0,0,0,0,0,69,73,12,61,4,0,4,0,200,300,31,3,12,13,2,1,1,1,0,1,33,6,3,0,0,3,10,9,0,1,19
Feb-13,Wheatbelt District,1,1,0,0,0,1,0,1,12,10,2,33,7,26,19,6,12,1,5,3,2,1,1,0,1,0,1,0,0,0,73,47,24,23,8,59,0,0,0,0,0,59,71,17,54,8,3,5,0,193,266,26,0,9,15,2,0,3,2,1,11,40,4,34,0,0,34,5,1,1,3,43
Mar-13,Wheatbelt District,0,0,0,0,0,4,3,1,4,4,0,32,7,25,31,9,19,3,1,1,0,6,2,4,0,0,0,0,0,0,78,72,37,35,3,113,0,0,0,0,1,112,93,14,79,8,4,4,0,289,367,45,0,17,27,1,0,7,6,1,13,65,5,17,3,0,14,14,7,5,2,36
Apr-13,Wheatbelt District,0,0,0,0,0,7,2,5,2,2,0,33,5,28,20,7,12,1,7,4,3,7,1,6,0,0,0,0,0,0,76,55,32,23,10,100,0,0,0,0,0,100,84,19,65,1,0,1,0,250,326,25,1,12,11,0,1,6,0,6,3,34,6,13,0,0,13,12,7,1,4,31
May-13,Wheatbelt District,2,0,0,0,2,4,4,0,2,2,0,25,4,21,20,4,16,0,4,2,2,4,4,0,0,0,0,2,0,2,63,87,46,41,6,101,0,0,0,0,2,99,89,21,68,4,0,4,0,287,350,41,3,17,19,2,0,9,3,6,7,57,7,9,0,0,9,14,7,2,5,30
Jun-13,Wheatbelt District,0,0,0,0,0,4,3,1,7,7,0,37,7,30,25,2,21,2,6,4,2,9,7,2,0,0,0,0,0,0,88,60,40,20,6,86,0,0,0,0,2,84,74,13,61,6,0,6,0,232,320,44,2,23,16,3,0,5,3,2,7,56,3,23,0,0,23,5,3,1,1,31
Jul-13,Wheatbelt District,0,0,0,0,0,4,3,1,1,1,0,22,2,20,17,3,13,1,1,1,0,6,4,2,0,0,0,1,0,1,52,56,33,23,10,70,0,0,0,0,0,70,74,9,65,0,0,0,0,210,262,36,3,16,12,5,0,1,1,0,5,42,8,38,1,0,37,17,13,2,2,63
Aug-13,Wheatbelt District,0,0,0,0,0,3,2,1,10,7,3,34,8,26,24,6,17,1,4,3,1,13,7,6,0,0,0,4,0,4,92,63,31,32,9,86,0,0,0,0,0,86,79,12,67,1,0,1,0,238,330,59,3,25,27,3,1,4,4,0,8,71,4,66,2,0,64,13,9,1,3,83
Sep-13,Wheatbelt District,0,0,0,0,0,6,2,4,1,1,0,37,7,30,16,5,9,2,10,9,1,4,2,2,0,0,0,0,0,0,74,66,35,31,20,110,0,0,0,0,0,110,66,9,57,2,1,1,0,264,338,34,0,19,13,2,0,3,1,2,19,56,8,54,1,0,53,11,7,2,2,73
Oct-13,Wheatbelt District,0,0,0,0,0,7,5,2,30,30,0,29,13,16,19,2,14,3,11,8,3,5,2,3,0,0,0,1,0,1,102,60,27,33,16,94,0,0,0,0,1,93,103,24,79,2,1,1,0,275,377,21,1,12,8,0,0,1,1,0,7,29,13,26,0,0,26,14,5,4,5,53
Nov-13,Wheatbelt District,0,0,0,0,0,2,2,0,0,0,0,30,3,27,24,11,9,4,4,3,1,8,4,4,0,0,0,0,0,0,68,57,30,27,9,116,0,0,0,0,1,115,72,14,58,2,1,1,0,256,324,59,1,29,22,7,0,4,2,2,9,72,27,110,1,0,109,9,2,4,3,146
Dec-13,Wheatbelt District,0,0,0,0,0,0,0,0,6,6,0,39,6,33,25,3,19,3,0,0,0,5,1,4,0,0,0,2,1,1,77,53,30,23,13,91,0,0,0,0,0,91,79,10,69,4,1,3,0,240,317,48,4,20,22,2,0,2,2,0,4,54,5,23,0,0,23,11,4,2,5,39
Jan-14,Wheatbelt District,0,0,0,0,0,1,1,0,5,5,0,34,5,29,22,4,16,2,10,7,3,9,7,2,1,0,1,1,0,1,83,57,31,26,11,79,0,0,0,0,1,78,100,21,79,8,1,4,3,255,338,24,2,9,9,4,0,5,3,2,2,31,5,26,0,0,26,19,11,6,2,50
Feb-14,Wheatbelt District,3,0,0,0,3,4,4,0,10,9,1,20,2,18,15,6,8,1,8,5,3,7,4,3,0,0,0,0,0,0,67,64,39,25,8,110,0,0,0,0,0,110,59,12,47,1,0,1,0,242,309,29,4,12,11,1,1,6,2,4,1,36,1,16,0,0,16,12,6,2,4,29
Mar-14,Wheatbelt District,0,0,0,0,0,7,7,0,1,1,0,28,3,25,32,9,21,2,7,6,1,8,5,3,0,0,0,0,0,0,83,48,30,18,7,103,0,0,0,0,1,102,85,22,63,5,0,4,1,248,331,43,1,16,22,4,0,5,3,2,10,58,6,15,2,0,13,16,7,3,6,37
Apr-14,Wheatbelt District,0,0,0,0,0,0,0,0,13,11,2,27,6,21,8,2,4,2,8,5,3,8,6,2,2,0,2,1,0,1,67,49,33,16,11,77,0,0,0,0,0,77,84,14,70,2,0,2,0,223,290,53,7,24,20,2,0,4,3,1,9,66,3,12,0,0,12,15,10,2,3,30
May-14,Wheatbelt District,0,0,0,0,0,5,5,0,11,11,0,21,6,15,16,2,13,1,5,2,3,4,3,1,0,0,0,1,0,1,63,66,40,26,12,101,0,0,0,0,1,100,65,11,54,3,0,3,0,247,310,53,2,28,21,2,0,9,1,8,4,66,8,15,0,0,15,11,6,4,1,34
Jun-14,Wheatbelt District,0,0,0,0,0,5,4,1,2,2,0,33,7,26,14,3,7,4,3,3,0,10,4,6,0,0,0,0,0,0,67,56,36,20,10,72,0,0,0,0,1,71,60,9,51,2,0,2,0,200,267,57,4,28,22,2,1,8,6,2,14,79,3,12,0,0,12,13,10,1,2,28
Jul-14,Wheatbelt District,0,0,0,0,0,0,0,0,6,4,2,16,4,12,18,4,13,1,2,1,1,5,3,2,0,0,0,0,0,0,47,55,34,21,7,92,0,0,0,0,0,92,64,6,58,4,0,4,0,222,269,45,4,16,23,2,0,9,7,2,15,69,3,48,1,0,47,10,10,0,0,61
Aug-14,Wheatbelt District,0,0,0,0,0,8,4,4,13,11,2,32,5,27,29,9,20,0,4,3,1,6,5,1,1,0,1,2,0,2,95,72,50,22,8,80,0,0,0,0,0,80,60,7,53,1,0,1,0,221,316,49,6,22,20,1,0,5,3,2,5,59,4,25,0,0,25,6,3,1,2,35
Sep-14,Wheatbelt District,1,0,0,0,1,1,1,0,3,3,0,28,4,24,18,5,13,0,5,3,2,9,6,3,0,0,0,2,1,1,67,57,30,27,12,89,0,0,0,0,0,89,62,12,50,3,0,3,0,223,290,61,5,26,24,6,0,5,5,0,26,92,0,18,0,0,18,11,4,2,5,29
Oct-14,Wheatbelt District,0,0,0,0,0,5,5,0,4,2,2,37,4,33,21,7,13,1,2,1,1,4,3,1,1,0,1,0,0,0,74,54,32,22,13,80,0,0,0,0,1,79,56,6,50,1,0,1,0,204,278,35,1,17,16,1,0,6,1,5,30,71,1,10,0,0,10,14,9,3,2,25
Nov-14,Wheatbelt District,1,1,0,0,0,7,6,1,0,0,0,30,5,25,19,5,12,2,3,2,1,6,1,5,0,0,0,2,0,2,68,43,25,18,11,84,0,0,0,0,2,82,47,6,41,1,1,0,0,186,254,74,4,34,30,6,0,6,2,4,22,102,4,44,0,0,44,10,6,2,2,58
Dec-14,Wheatbelt District,0,0,0,0,0,6,5,1,3,3,0,37,2,35,23,3,14,6,4,2,2,20,9,11,0,0,0,1,0,1,94,49,30,19,6,91,0,0,0,0,2,89,66,22,44,3,1,2,0,215,309,85,3,48,32,2,0,6,3,3,12,103,2,45,0,0,45,11,4,4,3,58
Jan-15,Wheatbelt District,0,0,0,0,0,4,4,0,17,16,1,28,4,24,12,3,9,0,3,3,0,10,6,4,0,0,0,0,0,0,74,69,50,19,12,103,0,0,0,0,1,102,70,11,59,3,1,2,0,257,331,86,9,35,41,1,0,4,3,1,4,94,2,3,0,0,3,29,20,4,5,34
Feb-15,Wheatbelt District,0,0,0,0,0,62,10,52,6,6,0,45,13,32,20,6,13,1,6,4,2,10,3,7,0,0,0,2,0,2,151,59,42,17,10,77,0,0,0,0,0,77,52,12,40,6,3,2,1,204,355,86,1,42,39,4,0,13,13,0,6,105,6,12,0,0,12,13,7,2,4,31
Mar-15,Wheatbelt District,2,1,0,1,0,2,2,0,3,3,0,35,7,28,26,7,17,2,10,7,3,6,3,3,0,0,0,0,0,0,84,64,37,27,15,90,0,0,0,0,0,90,63,7,56,3,2,1,0,235,319,44,4,22,16,2,0,4,4,0,8,56,5,13,1,0,12,16,8,4,4,34
Apr-15,Wheatbelt District,1,0,0,1,0,6,4,2,5,0,5,34,10,24,25,4,19,2,2,2,0,9,5,4,0,0,0,0,0,0,82,41,26,15,11,93,0,0,0,0,2,91,86,22,64,0,0,0,0,231,313,69,6,32,28,2,1,11,6,5,13,93,2,12,1,0,11,19,9,4,6,33
May-15,Wheatbelt District,0,0,0,0,0,3,2,1,1,1,0,24,2,22,14,6,8,0,3,2,1,6,1,5,0,0,0,1,1,0,52,60,33,27,16,89,0,0,0,0,1,88,68,16,52,2,0,1,1,235,287,50,4,22,21,2,1,2,1,1,13,65,2,8,0,0,8,10,1,6,3,20
Jun-15,Wheatbelt District,0,0,0,0,0,2,1,1,6,5,1,28,6,22,21,9,11,1,1,0,1,3,2,1,0,0,0,2,0,2,63,54,31,23,10,99,0,0,0,0,1,98,60,16,44,3,0,3,0,226,289,56,4,27,19,4,2,3,1,2,3,62,2,91,0,0,91,32,26,3,3,125
Jul-15,Wheatbelt District,0,0,0,0,0,2,1,1,12,12,0,34,1,33,13,7,6,0,4,2,2,8,4,4,1,0,1,0,0,0,74,42,30,12,5,101,0,0,0,0,0,101,55,17,38,3,0,3,0,206,280,76,3,39,31,3,0,7,7,0,12,95,2,21,0,0,21,12,8,3,1,35
Aug-15,Wheatbelt District,0,0,0,0,0,6,4,2,1,1,0,30,4,26,21,2,14,5,1,1,0,12,5,7,0,0,0,0,0,0,71,73,49,24,8,91,0,0,0,0,1,90,69,18,51,3,0,3,0,244,315,53,0,27,23,3,0,5,3,2,15,73,14,14,0,0,14,69,8,56,5,97
Sep-15,Wheatbelt District,0,0,0,0,0,4,3,1,1,1,0,39,8,31,18,5,13,0,1,0,1,14,6,8,1,0,1,0,0,0,78,58,41,17,7,78,0,0,0,0,0,78,53,8,45,5,0,4,1,201,279,44,2,21,19,2,0,3,3,0,4,51,2,43,0,0,43,15,7,4,4,60
Oct-15,Wheatbelt District,0,0,0,0,0,5,5,0,12,12,0,38,10,28,17,7,10,0,6,5,1,16,7,9,0,0,0,2,1,1,96,56,43,13,7,105,0,0,0,0,1,104,67,12,55,2,1,1,0,237,333,93,8,42,39,4,0,4,4,0,32,129,3,41,1,0,40,36,23,4,9,80
Nov-15,Wheatbelt District,1,0,0,0,1,4,2,2,0,0,0,34,6,28,27,11,15,1,10,4,6,6,0,6,0,0,0,0,0,0,82,65,39,26,9,96,0,0,0,0,0,96,70,9,61,3,0,3,0,243,325,66,6,29,31,0,0,8,7,1,9,83,3,29,0,0,29,14,8,4,2,46
Dec-15,Wheatbelt District,0,0,0,0,0,10,10,0,6,6,0,32,6,26,14,5,7,2,1,0,1,5,3,2,0,0,0,0,0,0,68,112,63,49,14,98,0,0,0,0,0,98,67,6,61,7,3,4,0,298,366,107,4,58,41,4,0,15,15,0,10,132,5,28,0,0,28,11,5,4,2,44
Jan-16,Wheatbelt District,0,0,0,0,0,2,2,0,4,4,0,33,5,28,18,5,12,1,7,5,2,10,7,3,0,0,0,1,0,1,75,79,47,32,9,113,0,0,0,0,2,111,72,13,59,1,1,0,0,274,349,65,4,35,26,0,0,7,5,2,5,77,2,57,0,0,57,12,4,4,4,71
Feb-16,Wheatbelt District,0,0,0,0,0,2,2,0,5,5,0,33,6,27,24,6,18,0,3,3,0,4,1,3,0,0,0,2,0,2,73,55,31,24,6,107,0,0,0,0,1,106,61,12,49,2,0,2,0,231,304,90,6,40,40,4,0,5,4,1,15,110,0,13,0,0,13,16,10,2,4,29
Mar-16,Wheatbelt District,0,0,0,0,0,4,3,1,1,1,0,40,4,36,30,7,23,0,8,8,0,11,5,6,1,0,1,0,0,0,95,72,46,26,13,82,0,0,0,0,0,82,87,25,62,2,0,2,0,256,351,102,2,58,39,3,0,8,6,2,17,127,2,241,0,0,241,11,3,4,4,254
Apr-16,Wheatbelt District,0,0,0,0,0,0,0,0,8,8,0,21,5,16,20,6,13,1,8,7,1,2,1,1,0,0,0,0,0,0,59,82,63,19,11,102,0,0,0,0,0,102,59,17,42,0,0,0,0,254,313,83,1,46,33,3,0,8,7,1,18,109,4,138,0,0,138,64,55,5,4,206
May-16,Wheatbelt District,1,0,0,0,1,8,8,0,3,1,2,26,2,24,25,9,11,5,5,1,4,14,4,10,0,0,0,3,0,3,85,73,41,32,13,98,0,0,0,0,0,98,52,15,37,1,0,1,0,237,322,121,9,53,56,3,0,16,9,7,6,143,1,19,0,0,19,13,10,1,2,33
Jun-16,Wheatbelt District,0,0,0,0,0,6,3,3,2,2,0,54,17,37,29,10,16,3,6,5,1,9,2,7,0,0,0,4,0,4,110,68,44,24,10,86,0,0,0,0,0,86,59,19,40,4,0,4,0,227,337,105,6,48,47,4,0,9,7,2,7,121,6,7,1,0,6,32,22,1,9,45
Jul-16,Wheatbelt District,0,0,0,0,0,5,3,2,2,2,0,35,6,29,13,6,7,0,6,6,0,8,3,5,0,0,0,0,0,0,69,66,42,24,12,77,0,0,0,0,0,77,61,13,48,4,0,4,0,220,289,86,9,45,30,1,1,6,5,1,13,105,4,6,0,0,6,14,7,6,1,24
Aug-16,Wheatbelt District,0,0,0,0,0,2,2,0,1,1,0,37,8,29,17,6,11,0,1,1,0,11,8,3,0,0,0,1,0,1,70,57,37,20,8,97,0,0,0,0,1,96,71,27,44,1,0,1,0,234,304,94,10,53,28,2,1,4,4,0,13,111,4,8,1,0,7,9,3,1,5,21
Sep-16,Wheatbelt District,0,0,0,0,0,3,2,1,3,3,0,31,6,25,25,10,12,3,2,1,1,8,2,6,0,0,0,3,1,2,75,91,64,27,9,100,0,0,0,0,0,100,67,27,40,2,0,2,0,269,344,72,5,35,26,4,2,14,9,5,8,94,2,23,0,0,23,21,12,2,7,46
Oct-16,Wheatbelt District,0,0,0,0,0,6,6,0,6,6,0,23,5,18,17,5,12,0,4,3,1,16,8,8,0,0,0,3,2,1,75,85,57,28,10,88,0,0,0,0,1,87,75,24,51,3,0,2,1,261,336,98,3,51,41,2,1,9,9,0,26,133,2,28,0,0,28,9,4,2,3,39
Nov-16,Wheatbelt District,0,0,0,0,0,8,7,1,5,5,0,49,6,43,33,8,24,1,6,5,1,10,4,6,0,0,0,1,0,1,112,75,48,27,10,94,0,0,0,0,1,93,89,28,61,4,1,2,1,272,384,110,9,47,45,4,5,7,5,2,5,122,3,31,0,0,31,24,15,2,7,58
Dec-16,Wheatbelt District,1,0,0,0,1,1,0,1,5,5,0,42,12,30,26,4,12,10,7,4,3,7,3,4,0,0,0,1,0,1,90,63,43,20,15,83,0,0,0,0,0,83,75,26,49,2,1,1,0,238,328,60,2,29,27,2,0,10,7,3,8,78,2,24,1,0,23,21,6,7,8,47
Jan-17,Wheatbelt District,0,0,0,0,0,1,1,0,4,4,0,31,5,26,17,5,7,5,4,4,0,7,2,5,0,0,0,0,0,0,64,84,53,31,7,91,0,0,0,0,3,88,77,28,49,6,1,4,1,265,329,70,8,28,32,2,0,6,6,0,6,82,7,13,0,0,13,27,19,1,7,47
Feb-17,Wheatbelt District,1,0,0,0,1,6,2,4,0,0,0,34,3,31,23,9,12,2,2,2,0,4,3,1,1,0,1,3,0,3,74,34,24,10,5,67,0,0,0,0,0,67,75,26,49,3,1,2,0,184,258,54,4,31,16,3,0,2,2,0,4,60,3,16,1,0,15,16,10,1,5,35
Mar-17,Wheatbelt District,1,0,0,0,1,6,6,0,2,2,0,34,5,29,25,6,13,6,9,8,1,11,9,2,0,0,0,0,0,0,88,48,32,16,11,80,0,0,0,0,0,80,73,26,47,4,2,2,0,216,304,91,10,39,34,6,2,4,4,0,23,118,31,43,2,0,41,13,10,0,3,87
Apr-17,Wheatbelt District,0,0,0,0,0,4,2,2,1,1,0,35,5,30,22,4,15,3,7,4,3,3,2,1,0,0,0,1,0,1,73,45,26,19,3,65,0,0,0,0,0,65,75,26,49,11,1,8,2,199,272,92,5,49,31,3,4,7,6,1,11,110,3,6,2,0,4,16,8,3,5,25
May-17,Wheatbelt District,0,0,0,0,0,4,3,1,1,1,0,25,5,20,16,6,8,2,4,2,2,4,2,2,0,0,0,0,0,0,54,31,19,12,7,85,0,0,0,0,0,85,51,12,39,5,0,4,1,179,233,47,3,23,19,1,1,6,6,0,11,64,7,30,0,0,30,12,8,1,3,49
Jun-17,Wheatbelt District,1,0,0,0,1,8,4,4,3,3,0,31,3,28,19,3,12,4,1,0,1,8,6,2,2,0,2,0,0,0,73,48,21,27,9,91,16,11,23,28,2,11,46,15,31,4,0,4,0,198,271,55,7,30,17,1,0,6,6,0,7,68,2,68,0,46,22,11,4,0,7,81
Jul-17,Wheatbelt District,0,0,0,0,0,10,10,0,113,62,51,32,5,27,15,2,12,1,5,4,1,11,8,3,0,0,0,0,0,0,186,32,10,22,12,86,21,15,22,27,1,0,61,19,42,2,0,2,0,193,379,51,2,26,22,1,0,6,3,3,5,62,1,16,2,11,3,10,5,0,5,27
Aug-17,Wheatbelt District,0,0,0,0,0,12,9,3,9,9,0,28,6,22,18,9,8,1,2,2,0,9,6,3,0,0,0,0,0,0,78,37,12,25,7,76,13,14,26,22,1,0,52,23,29,1,0,1,0,173,251,78,2,41,31,3,1,1,1,0,5,84,0,11,0,5,6,8,7,1,0,19
Sep-17,Wheatbelt District,0,0,0,0,0,2,2,0,7,7,0,24,3,21,16,3,10,3,3,2,1,10,3,7,0,0,0,0,0,0,62,32,16,16,13,70,20,5,16,27,2,0,58,22,36,2,0,2,0,175,237,149,5,81,55,5,3,4,3,1,16,169,6,14,0,12,2,16,7,2,7,36
Oct-17,Wheatbelt District,0,0,0,0,0,6,3,3,2,1,1,38,5,33,32,10,22,0,5,4,1,12,3,9,2,0,2,1,0,1,98,44,18,26,14,82,12,9,26,34,1,0,81,27,54,3,0,3,0,224,322,107,4,41,56,4,2,5,5,0,13,125,7,22,0,17,5,13,6,2,5,42
Nov-17,Wheatbelt District,0,0,0,0,0,6,3,3,1,1,0,30,4,26,31,8,14,9,4,4,0,4,3,1,0,0,0,0,0,0,76,42,23,19,7,71,11,10,18,31,1,0,69,23,46,1,0,1,0,190,266,77,6,37,31,2,1,5,4,1,13,95,0,11,0,10,1,14,8,4,2,25
Dec-17,Wheatbelt District,0,0,0,0,0,29,21,8,8,0,8,30,3,27,29,8,17,4,6,6,0,11,3,8,0,0,0,0,0,0,113,60,33,27,6,57,7,10,15,25,0,0,51,17,34,2,0,2,0,176,289,59,1,29,26,3,0,3,2,1,18,80,2,16,0,13,3,35,23,3,9,53
Jan-18,Wheatbelt District,0,0,0,0,0,20,17,3,0,0,0,26,5,21,20,6,12,2,5,3,2,10,6,4,1,0,1,2,0,2,84,51,28,23,9,68,8,11,19,29,1,0,55,17,38,6,2,3,1,189,273,70,3,35,27,3,2,9,5,4,6,85,2,10,0,9,1,14,10,1,3,26
Feb-18,Wheatbelt District,0,0,0,0,0,10,9,1,2,2,0,24,6,18,31,12,18,1,3,3,0,9,3,6,0,0,0,2,0,2,81,45,16,29,7,83,10,15,18,38,2,0,43,17,26,2,0,2,0,180,261,62,6,31,19,5,1,9,9,0,13,84,1,14,0,11,3,15,9,3,3,30
Mar-18,Wheatbelt District,1,1,0,0,0,10,9,1,0,0,0,30,5,25,25,5,18,2,6,5,1,9,5,4,1,0,1,1,0,1,83,34,22,12,8,67,10,8,19,29,1,0,50,19,31,5,4,1,0,164,247,83,9,28,41,5,0,9,6,3,12,104,1,3,1,0,2,16,11,4,1,20
Apr-18,Wheatbelt District,0,0,0,0,0,4,3,1,16,16,0,26,4,22,14,3,11,0,4,2,2,9,6,3,2,0,2,1,0,1,76,49,34,15,9,84,9,18,15,40,2,0,61,19,42,2,0,2,0,205,281,40,2,19,17,2,0,3,3,0,15,58,5,13,0,9,4,12,8,0,4,30
May-18,Wheatbelt District,0,0,0,0,0,6,3,3,7,6,1,27,7,20,27,9,15,3,2,1,1,9,6,3,0,0,0,1,0,1,79,41,25,16,5,89,20,12,19,35,3,0,44,15,29,1,0,1,0,180,259,50,4,18,23,5,0,7,6,1,16,73,3,10,0,8,2,14,9,2,3,27
Jun-18,Wheatbelt District,2,0,1,0,1,5,4,1,0,0,0,24,2,22,17,4,12,1,1,1,0,11,2,9,0,0,0,2,0,2,62,38,19,19,8,64,21,7,11,25,0,0,47,18,29,2,0,1,1,159,221,41,5,21,14,1,0,2,2,0,10,53,1,80,0,79,1,10,6,3,1,91
Jul-18,Wheatbelt District,0,0,0,0,0,4,4,0,1,1,0,10,3,7,20,5,15,0,4,4,0,7,2,5,0,0,0,0,0,0,46,34,19,15,4,54,9,11,10,23,1,0,40,10,30,1,0,1,0,133,179,43,4,20,17,1,1,0,0,0,8,51,0,9,0,7,2,13,7,0,6,22
Aug-18,Wheatbelt District,1,1,0,0,0,2,1,1,10,10,0,27,1,26,24,7,14,3,4,3,1,11,6,5,0,0,0,0,0,0,79,38,22,16,9,83,20,11,20,31,1,0,59,21,38,0,0,0,0,189,268,87,14,29,41,3,0,3,2,1,10,100,1,13,0,11,2,18,9,5,4,32
Sep-18,Wheatbelt District,0,0,0,0,0,4,0,4,0,0,0,28,3,25,22,7,12,3,7,6,1,8,3,5,0,0,0,0,0,0,69,35,23,12,4,82,19,14,16,33,0,0,46,16,30,10,8,2,0,177,246,85,13,33,32,6,1,6,6,0,15,106,2,4,0,4,0,13,6,2,5,19
Oct-18,Wheatbelt District,0,0,0,0,0,2,1,1,12,11,1,37,5,32,11,1,9,1,5,3,2,2,0,2,1,0,1,0,0,0,70,51,29,22,8,90,19,19,20,32,0,0,68,12,56,0,0,0,0,217,287,95,6,43,40,3,3,13,10,3,29,137,1,11,0,11,0,21,12,4,5,33
Nov-18,Wheatbelt District,0,0,0,0,0,6,6,0,4,0,4,29,3,26,25,9,16,0,2,2,0,11,7,4,0,0,0,0,0,0,77,33,21,12,5,61,10,18,20,13,0,0,57,12,45,4,3,1,0,160,237,81,7,34,35,2,3,3,3,0,58,142,1,21,1,16,4,11,6,2,3,33
Dec-18,Wheatbelt District,1,0,0,0,1,5,5,0,1,1,0,38,3,35,25,12,13,0,1,1,0,4,2,2,0,0,0,2,0,2,77,25,17,8,6,57,8,12,14,23,0,0,46,10,36,2,1,1,0,136,213,72,5,32,29,6,0,5,4,1,16,93,0,14,0,3,11,14,9,2,3,28
Jan-19,Wheatbelt District,,0,0,0,0,5,5,0,1,1,0,27,6,21,18,7,10,1,3,1,2,1,0,1,0,0,0,0,0,0,55,39,28,11,5,61,8,10,21,22,0,0,50,12,38,2,0,2,0,157,212,81,10,34,22,10,5,4,3,1,12,97,7,8,1,5,2,15,4,1,10,30
Feb-19,Wheatbelt District,,0,0,0,0,4,2,2,3,3,0,16,5,11,14,4,9,1,6,6,0,6,4,2,3,0,3,0,0,0,52,35,18,17,6,60,11,8,17,24,0,0,46,9,37,0,0,0,0,147,199,32,3,13,15,1,0,4,4,0,5,41,5,6,0,3,3,11,9,1,1,22
Mar-19,Wheatbelt District,,1,0,0,0,3,3,0,0,0,0,35,6,29,20,8,9,3,6,3,3,8,3,5,0,0,0,1,0,1,73,38,29,9,13,54,8,10,17,18,1,0,54,16,38,3,1,2,0,162,235,52,2,28,19,3,0,4,4,0,11,67,2,24,0,22,2,41,36,0,5,67
Apr-19,Wheatbelt District,,0,0,0,0,4,3,1,1,1,0,31,2,29,15,4,9,2,8,5,3,6,2,4,0,0,0,0,0,0,65,49,31,18,8,95,22,15,20,38,0,0,47,15,32,4,0,4,0,203,268,44,5,19,20,0,0,3,3,0,6,53,1,20,0,18,2,27,16,6,5,48
