Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Mar-12,Mirrabooka District,1,1,0,0,0,12,9,3,13,10,3,64,20,44,99,34,62,3,2,0,2,13,8,5,4,0,4,20,2,18,228,323,279,44,83,845,0,0,0,0,5,840,278,36,242,9,0,9,0,1538,1766,114,10,71,30,3,0,16,7,9,18,148,53,160,0,0,160,52,26,14,12,265
Apr-12,Mirrabooka District,1,0,0,0,1,18,15,3,45,45,0,50,14,36,76,25,48,3,5,4,1,14,9,5,2,0,2,21,3,18,232,311,254,57,84,703,0,0,0,0,4,699,285,34,251,8,0,8,0,1391,1623,135,10,73,46,5,1,25,21,4,19,179,21,74,6,0,68,127,105,17,5,222
May-12,Mirrabooka District,0,0,0,0,0,18,18,0,6,5,1,41,11,30,81,25,55,1,2,1,1,17,12,5,0,0,0,13,0,13,178,339,280,59,86,851,0,0,0,0,5,846,279,39,240,5,0,5,0,1560,1738,131,28,66,31,6,0,27,22,5,23,181,25,763,1,0,762,37,25,7,5,825
Jun-12,Mirrabooka District,0,0,0,0,0,20,15,5,14,13,1,80,11,69,62,18,42,2,5,5,0,18,11,7,3,0,3,29,1,28,231,297,252,45,96,758,0,0,0,0,2,756,262,32,230,11,0,11,0,1424,1655,170,14,97,51,7,1,31,27,4,36,237,24,490,2,0,488,101,80,7,14,615
Jul-12,Mirrabooka District,1,0,0,0,1,3,1,2,21,21,0,86,17,69,63,22,37,4,11,8,3,17,8,9,2,0,2,16,4,12,220,326,273,53,84,786,0,0,0,0,4,782,275,32,243,8,0,8,0,1479,1699,209,35,113,56,4,1,39,36,3,23,271,17,360,1,0,359,55,32,17,6,432
Aug-12,Mirrabooka District,1,1,0,0,0,17,12,5,13,12,1,91,16,75,88,19,66,3,5,3,2,21,8,13,4,0,4,13,0,13,253,327,262,65,91,760,0,0,0,0,3,757,261,35,226,6,0,6,0,1445,1698,151,28,77,43,3,0,32,30,2,33,216,15,75,0,0,75,85,43,36,6,175
Sep-12,Mirrabooka District,1,1,0,0,0,14,7,7,5,3,2,98,21,77,82,30,47,5,4,3,1,13,3,10,0,0,0,30,6,24,247,366,291,75,97,890,0,0,0,0,1,889,276,40,236,5,0,5,0,1634,1881,151,17,82,46,5,1,45,36,9,26,222,23,132,0,0,132,47,25,8,14,202
Oct-12,Mirrabooka District,0,0,0,0,0,17,15,2,12,11,1,114,12,102,97,36,56,5,8,5,3,19,10,9,3,0,3,21,5,16,291,393,323,70,98,862,0,0,0,0,4,858,346,74,272,4,0,4,0,1703,1994,109,13,52,32,11,1,26,24,2,24,159,18,528,1,0,527,46,16,20,10,592
Nov-12,Mirrabooka District,0,0,0,0,0,14,9,5,2,2,0,103,13,90,91,23,64,4,14,11,3,26,9,17,1,0,1,22,4,18,273,395,298,97,133,800,0,0,0,0,2,798,289,55,234,2,0,2,0,1619,1892,130,16,69,40,4,1,37,25,12,26,193,29,534,1,0,533,94,64,19,11,657
Dec-12,Mirrabooka District,1,1,0,0,0,7,6,1,6,5,1,116,21,95,85,29,56,0,10,8,2,22,11,11,8,0,8,13,2,11,268,389,333,56,127,817,0,0,0,0,0,817,305,56,249,6,0,6,0,1644,1912,217,98,69,43,4,3,22,14,8,36,275,24,154,0,0,154,82,58,12,12,260
Jan-13,Mirrabooka District,1,0,1,0,0,13,9,4,10,10,0,83,14,69,92,35,54,3,11,8,3,12,8,4,4,0,4,12,0,12,238,390,323,67,145,802,0,0,0,0,0,802,283,42,241,15,1,14,0,1635,1873,124,13,64,43,3,1,35,26,9,31,190,30,67,3,0,64,50,31,12,7,147
Feb-13,Mirrabooka District,0,0,0,0,0,15,7,8,5,5,0,104,25,79,86,32,52,2,8,7,1,21,9,12,5,0,5,16,0,16,260,425,348,77,118,846,0,0,0,0,2,844,283,52,231,16,0,16,0,1688,1948,120,17,59,39,4,1,32,27,5,24,176,46,130,4,0,126,90,67,5,18,266
Mar-13,Mirrabooka District,1,1,0,0,0,11,8,3,1,1,0,90,13,77,98,23,73,2,8,5,3,15,5,10,0,0,0,17,9,8,241,380,336,44,86,706,0,0,0,0,2,704,249,31,218,10,0,10,0,1431,1672,156,22,85,40,8,1,28,25,3,35,219,29,525,1,0,524,43,24,9,10,597
Apr-13,Mirrabooka District,0,0,0,0,0,12,6,6,10,10,0,97,15,82,86,38,45,3,9,7,2,21,11,10,0,0,0,18,1,17,253,337,271,66,91,722,0,0,0,0,1,721,226,32,194,8,0,8,0,1384,1637,120,8,79,30,3,0,19,14,5,18,157,24,159,0,0,159,43,30,3,10,226
May-13,Mirrabooka District,0,0,0,0,0,8,4,4,26,26,0,94,16,78,75,24,48,3,3,3,0,13,5,8,3,0,3,21,2,19,243,366,279,87,72,756,0,0,0,0,4,752,235,45,190,16,1,15,0,1445,1688,118,17,64,31,5,1,23,17,6,30,171,25,157,0,0,157,128,111,2,15,310
Jun-13,Mirrabooka District,0,0,0,0,0,7,4,3,4,4,0,108,14,94,95,37,56,2,10,10,0,18,9,9,0,0,0,11,3,8,253,405,333,72,106,698,0,0,0,0,3,695,230,47,183,4,1,3,0,1443,1696,95,9,45,32,9,0,27,19,8,13,135,25,409,0,0,409,61,39,7,15,495
Jul-13,Mirrabooka District,1,1,0,0,0,12,3,9,5,5,0,114,23,91,57,21,34,2,11,8,3,25,11,14,2,0,2,11,2,9,238,399,334,65,90,794,0,0,0,0,2,792,236,26,210,7,0,7,0,1526,1764,93,9,63,21,0,0,28,23,5,15,136,40,233,1,0,232,45,25,8,12,318
Aug-13,Mirrabooka District,1,0,0,0,1,18,12,6,51,23,28,94,15,79,64,28,33,3,6,2,4,22,10,12,1,0,1,12,2,10,269,313,258,55,76,611,0,0,0,0,4,607,213,23,190,6,0,6,0,1219,1488,117,17,63,35,2,0,13,12,1,25,155,29,134,0,0,134,111,88,10,13,274
Sep-13,Mirrabooka District,0,0,0,0,0,20,14,6,10,9,1,92,19,73,76,18,53,5,4,3,1,26,16,10,3,1,2,20,4,16,251,302,242,60,83,688,0,0,0,0,3,685,209,32,177,8,0,8,0,1290,1541,138,9,84,43,2,0,23,17,6,25,186,18,618,0,0,618,43,28,6,9,679
Oct-13,Mirrabooka District,1,1,0,0,0,17,8,9,16,12,4,109,21,88,64,22,39,3,7,5,2,14,6,8,2,0,2,17,1,16,247,370,284,86,87,796,0,0,0,0,1,795,248,37,211,3,0,3,0,1504,1751,137,12,67,49,9,0,17,13,4,28,182,35,202,0,0,202,51,36,7,8,288
Nov-13,Mirrabooka District,0,0,0,0,0,23,16,7,4,4,0,87,13,74,83,32,47,4,10,7,3,15,3,12,1,0,1,21,2,19,244,404,330,74,89,755,0,0,0,0,3,752,217,26,191,6,0,6,0,1471,1715,121,18,67,31,5,0,15,12,3,20,156,18,192,0,0,192,65,53,5,7,275
Dec-13,Mirrabooka District,2,2,0,0,0,20,10,10,3,1,2,126,15,111,81,22,49,10,7,7,0,19,6,13,3,0,3,19,1,18,280,524,397,127,93,787,0,0,0,0,3,784,224,26,198,12,2,7,3,1640,1920,159,17,95,38,9,0,35,27,8,30,224,18,224,1,0,223,64,27,10,27,306
Jan-14,Mirrabooka District,0,0,0,0,0,21,12,9,3,3,0,120,20,100,77,28,45,4,10,7,3,16,8,8,2,0,2,16,7,9,265,414,323,91,110,914,0,0,0,0,1,913,231,33,198,8,1,7,0,1677,1942,128,11,74,41,2,0,30,23,7,26,184,55,258,0,0,258,37,21,5,11,350
Feb-14,Mirrabooka District,0,0,0,0,0,15,11,4,10,10,0,82,10,72,59,15,43,1,6,6,0,22,14,8,0,0,0,15,2,13,209,345,274,71,82,742,0,0,0,0,1,741,226,28,198,10,3,7,0,1405,1614,104,12,59,31,2,0,29,22,7,11,144,23,195,1,0,194,89,47,12,30,307
Mar-14,Mirrabooka District,0,0,0,0,0,24,21,3,12,10,2,105,16,89,86,32,49,5,10,7,3,13,8,5,5,0,5,21,7,14,276,379,294,85,94,803,0,0,0,0,2,801,252,37,215,3,0,3,0,1531,1807,142,15,80,38,9,0,31,27,4,22,195,14,205,0,0,205,56,28,13,15,275
Apr-14,Mirrabooka District,0,0,0,0,0,7,4,3,3,3,0,83,16,67,48,13,28,7,11,7,4,19,9,10,1,1,0,9,1,8,181,363,310,53,82,845,0,0,0,0,0,845,247,27,220,7,0,7,0,1544,1725,154,18,82,49,4,1,40,37,3,50,244,9,204,0,0,204,53,32,11,10,266
May-14,Mirrabooka District,0,0,0,0,0,13,10,3,1,1,0,89,14,75,81,21,56,4,1,1,0,10,6,4,4,0,4,13,4,9,212,355,291,64,71,932,0,0,0,0,5,927,240,41,199,5,0,5,0,1603,1815,168,16,96,53,3,0,34,30,4,24,226,23,149,0,0,149,42,15,22,5,214
Jun-14,Mirrabooka District,0,0,0,0,0,13,12,1,16,13,3,79,12,67,72,18,46,8,17,11,6,17,7,10,1,0,1,20,5,15,235,374,327,47,95,814,0,0,0,0,7,807,242,37,205,5,0,4,1,1530,1765,124,16,64,42,1,1,29,17,12,29,182,22,245,1,0,244,59,28,22,9,326
Jul-14,Mirrabooka District,1,1,0,0,0,12,10,2,8,7,1,59,11,48,53,18,31,4,3,2,1,17,5,12,2,1,1,13,4,9,168,325,235,90,86,801,0,0,0,0,3,798,241,32,209,9,0,8,1,1462,1630,173,16,100,53,2,2,49,43,6,30,252,16,230,0,0,230,52,39,2,11,298
Aug-14,Mirrabooka District,2,1,0,1,0,14,8,6,29,29,0,73,17,56,79,29,47,3,8,6,2,19,7,12,0,0,0,19,5,14,243,336,281,55,66,814,0,0,0,0,3,811,226,33,193,11,0,11,0,1453,1696,156,17,80,51,7,1,31,29,2,26,213,17,146,0,0,146,38,20,4,14,201
Sep-14,Mirrabooka District,0,0,0,0,0,26,21,5,2,2,0,68,12,56,69,24,45,0,9,8,1,17,6,11,4,2,2,30,9,21,225,344,284,60,83,790,0,0,0,0,2,788,237,44,193,4,0,4,0,1458,1683,200,21,104,67,6,2,24,22,2,30,254,30,113,2,0,111,40,22,7,11,183
Oct-14,Mirrabooka District,1,0,0,0,1,36,32,4,4,4,0,73,20,53,68,22,45,1,7,4,3,17,10,7,1,0,1,12,5,7,219,343,297,46,77,800,0,0,0,0,5,795,235,50,185,4,0,4,0,1459,1678,196,12,113,65,5,1,24,21,3,40,260,23,133,1,0,132,48,27,8,13,204
Nov-14,Mirrabooka District,1,0,0,0,1,15,10,5,12,12,0,102,12,90,51,16,32,3,11,9,2,18,5,13,2,0,2,11,3,8,223,348,297,51,79,718,0,0,0,0,1,717,227,30,197,6,0,6,0,1378,1601,124,10,77,35,2,0,22,21,1,16,162,10,174,0,0,174,36,31,3,2,220
Dec-14,Mirrabooka District,0,0,0,0,0,12,10,2,11,5,6,118,12,106,84,34,41,9,5,5,0,11,5,6,1,0,1,8,3,5,250,370,301,69,93,784,0,0,0,0,2,782,271,51,220,9,0,8,1,1527,1777,220,66,95,50,8,1,25,23,2,24,269,11,135,0,0,135,47,32,6,9,193
Jan-15,Mirrabooka District,1,0,0,0,1,20,12,8,19,3,16,139,19,120,68,17,48,3,11,10,1,27,12,15,3,0,3,18,4,14,306,469,392,77,110,865,0,0,0,0,1,864,283,41,242,9,0,8,1,1736,2042,163,21,90,50,2,0,23,19,4,23,209,13,157,0,0,157,74,54,6,14,244
Feb-15,Mirrabooka District,1,0,0,0,1,21,15,6,3,3,0,117,22,95,78,27,50,1,14,10,4,25,9,16,4,0,4,10,2,8,273,402,319,83,96,829,0,0,0,0,2,827,248,45,203,6,0,6,0,1581,1854,172,18,90,61,3,0,32,30,2,31,235,17,124,1,0,123,64,40,15,9,205
Mar-15,Mirrabooka District,0,0,0,0,0,15,9,6,26,10,16,125,18,107,93,34,57,2,11,8,3,18,9,9,1,0,1,21,4,17,310,378,298,80,97,847,0,0,0,0,3,844,261,43,218,11,1,10,0,1594,1904,194,10,109,72,3,0,18,16,2,39,251,10,130,2,0,128,70,49,9,12,210
Apr-15,Mirrabooka District,0,0,0,0,0,23,18,5,6,6,0,111,11,100,65,23,38,4,10,7,3,17,12,5,4,0,4,16,4,12,252,349,269,80,77,757,0,0,0,0,4,753,221,37,184,6,0,6,0,1410,1662,206,21,110,73,2,0,35,30,5,37,278,7,185,0,0,185,69,51,3,15,261
May-15,Mirrabooka District,0,0,0,0,0,12,9,3,15,15,0,143,14,129,73,29,38,6,20,13,7,38,18,20,1,0,1,11,1,10,313,373,286,87,73,880,0,0,0,0,5,875,254,37,217,2,0,2,0,1582,1895,278,30,152,94,2,0,55,38,17,39,372,11,591,4,0,587,58,40,11,7,660
Jun-15,Mirrabooka District,0,0,0,0,0,20,15,5,18,15,3,156,14,142,69,22,39,8,18,15,3,26,10,16,2,0,2,11,2,9,320,375,295,80,74,900,0,0,0,0,3,897,263,39,224,4,0,4,0,1616,1936,188,24,100,61,3,0,30,27,3,42,260,11,221,1,0,220,80,63,6,11,312
Jul-15,Mirrabooka District,0,0,0,0,0,13,11,2,52,51,1,151,20,131,78,25,46,7,13,10,3,18,12,6,1,0,1,17,4,13,343,422,325,97,82,868,0,0,0,0,8,860,267,56,211,3,0,3,0,1642,1985,204,23,117,63,1,0,20,17,3,29,253,17,223,2,0,221,68,58,4,6,308
Aug-15,Mirrabooka District,2,0,2,0,0,14,10,4,7,6,1,152,20,132,70,21,44,5,20,13,7,20,13,7,0,0,0,12,1,11,297,398,315,83,62,810,0,0,0,0,3,807,231,45,186,3,0,3,0,1504,1801,183,15,102,64,2,0,41,38,3,31,255,8,258,0,0,258,60,34,13,13,326
Sep-15,Mirrabooka District,1,0,0,0,1,24,21,3,13,12,1,114,12,102,81,24,50,7,14,11,3,14,8,6,4,0,4,9,6,3,274,394,315,79,71,770,0,0,0,0,6,764,254,42,212,6,0,6,0,1495,1769,160,24,85,46,5,0,48,47,1,37,245,11,299,0,0,299,67,42,11,14,377
Oct-15,Mirrabooka District,1,1,0,0,0,10,5,5,7,6,1,173,20,153,91,31,58,2,22,18,4,31,10,21,2,0,2,17,3,14,354,365,314,51,84,884,0,0,0,0,4,880,270,41,229,5,0,5,0,1608,1962,187,14,114,53,6,0,41,40,1,35,263,18,297,2,0,295,130,105,9,16,445
Nov-15,Mirrabooka District,0,0,0,0,0,32,26,6,4,4,0,163,22,141,101,35,60,6,26,23,3,22,14,8,6,0,6,16,2,14,370,352,305,47,72,857,0,0,0,0,0,857,284,40,244,5,0,5,0,1570,1940,203,22,105,70,5,1,33,31,2,39,275,19,243,0,0,243,54,27,11,16,316
Dec-15,Mirrabooka District,0,0,0,0,0,33,18,15,3,2,1,177,32,145,102,20,77,5,19,18,1,17,13,4,3,0,3,15,2,13,369,356,316,40,81,762,0,0,0,0,2,760,330,55,275,6,0,6,0,1535,1904,232,23,131,74,2,2,32,32,0,48,312,13,185,0,0,185,60,39,3,18,258
Jan-16,Mirrabooka District,0,0,0,0,0,11,6,5,16,12,4,193,20,173,91,31,56,4,27,26,1,33,21,12,3,0,3,9,0,9,383,408,343,65,111,844,0,0,0,0,6,838,340,56,284,14,0,14,0,1717,2100,239,27,127,76,8,1,34,28,6,32,305,13,222,0,0,222,82,51,13,18,317
Feb-16,Mirrabooka District,0,0,0,0,0,12,9,3,22,22,0,179,20,159,75,21,51,3,25,19,6,26,14,12,2,0,2,10,3,7,351,309,247,62,96,827,0,0,0,0,0,827,298,42,256,4,0,4,0,1534,1885,240,15,129,89,3,4,51,48,3,45,336,13,120,3,0,117,69,46,8,15,202
Mar-16,Mirrabooka District,0,0,0,0,0,58,51,7,12,9,3,187,21,166,61,17,41,3,38,33,5,17,7,10,2,0,2,14,2,12,389,303,254,49,82,774,0,0,0,0,1,773,264,34,230,7,0,6,1,1430,1819,320,38,173,98,10,1,52,44,8,24,396,17,332,2,0,330,104,72,3,29,453
Apr-16,Mirrabooka District,0,0,0,0,0,31,17,14,6,6,0,172,21,151,74,24,43,7,26,22,4,22,14,8,3,0,3,10,4,6,344,259,222,37,58,728,0,0,0,0,2,726,267,38,229,6,0,6,0,1318,1662,249,19,131,94,5,0,45,40,5,39,333,11,134,0,0,134,63,33,11,19,208
May-16,Mirrabooka District,1,1,0,0,0,13,10,3,40,40,0,164,25,139,67,20,41,6,24,21,3,33,13,20,3,1,2,8,0,8,353,296,250,46,82,772,0,0,0,0,5,767,270,57,213,7,0,7,0,1427,1780,296,26,168,99,3,0,34,32,2,32,362,18,104,2,0,102,94,71,6,17,216
Jun-16,Mirrabooka District,0,0,0,0,0,41,21,20,7,5,2,155,15,140,65,19,40,6,21,19,2,18,8,10,0,0,0,19,2,17,326,384,311,73,83,741,0,0,0,0,0,741,293,51,242,4,1,3,0,1505,1831,306,25,166,109,6,0,38,29,9,36,380,17,138,1,0,137,122,87,5,30,277
Jul-16,Mirrabooka District,1,1,0,0,0,9,6,3,16,16,0,134,15,119,71,12,48,11,31,26,5,36,19,17,3,0,3,9,3,6,310,381,299,82,74,818,0,0,0,0,0,818,265,48,217,6,0,6,0,1544,1854,316,34,180,98,2,2,56,53,3,29,401,11,156,1,0,155,48,31,5,12,215
Aug-16,Mirrabooka District,1,0,1,0,0,10,8,2,7,7,0,149,20,129,83,21,55,7,46,34,12,17,6,11,1,0,1,7,2,5,321,336,274,62,83,802,0,0,0,0,1,801,334,61,273,5,0,5,0,1560,1881,286,15,147,115,7,2,29,27,2,30,345,11,142,0,0,142,74,51,10,13,227
Sep-16,Mirrabooka District,0,0,0,0,0,8,5,3,26,24,2,135,15,120,71,19,48,4,27,25,2,27,18,9,3,0,3,15,2,13,312,293,238,55,72,792,0,0,0,0,0,792,235,22,213,5,0,5,0,1397,1709,286,12,164,104,5,1,57,55,2,47,390,14,121,3,0,118,65,42,3,20,200
Oct-16,Mirrabooka District,4,2,2,0,0,32,26,6,10,10,0,111,11,100,86,19,61,6,27,21,6,23,12,11,1,0,1,8,2,6,302,312,275,37,81,830,0,0,0,0,0,830,287,50,237,6,0,6,0,1516,1818,238,17,132,87,1,1,38,36,2,32,308,37,129,6,0,123,42,25,7,10,208
Nov-16,Mirrabooka District,1,1,0,0,0,20,14,6,32,31,1,126,24,102,72,19,43,10,39,30,9,33,16,17,1,0,1,11,1,10,335,276,239,37,72,847,0,0,0,0,2,845,255,47,208,5,1,4,0,1455,1790,267,14,146,99,7,1,42,39,3,35,344,8,130,1,0,129,94,52,9,33,232
Dec-16,Mirrabooka District,0,0,0,0,0,16,7,9,4,4,0,148,33,115,73,22,45,6,13,10,3,24,14,10,6,0,6,10,2,8,294,319,246,73,77,760,0,0,0,0,0,760,303,47,256,13,1,12,0,1472,1766,197,30,103,62,2,0,31,31,0,31,259,9,90,8,0,82,95,72,6,17,194
Jan-17,Mirrabooka District,0,0,0,0,0,31,27,4,1,1,0,134,16,118,101,29,68,4,31,24,7,33,15,18,10,1,9,16,1,15,357,385,335,50,94,833,0,0,0,0,0,833,321,58,263,14,0,14,0,1647,2004,288,24,159,104,1,0,62,53,9,34,384,11,166,5,0,161,435,405,5,25,612
Feb-17,Mirrabooka District,0,0,0,0,0,30,16,14,5,5,0,123,20,103,74,21,50,3,20,13,7,25,12,13,3,0,3,14,1,13,294,273,213,60,75,708,0,0,0,0,2,706,274,45,229,4,1,2,1,1334,1628,280,25,145,101,8,1,33,29,4,33,346,19,129,1,0,128,116,92,12,12,264
Mar-17,Mirrabooka District,2,0,0,2,0,27,20,7,27,25,2,118,24,94,68,20,47,1,30,27,3,30,12,18,2,1,1,14,1,13,318,287,214,73,72,773,0,0,0,0,4,769,242,42,200,7,0,7,0,1381,1699,337,38,162,128,7,2,77,73,4,62,476,14,216,0,0,216,116,91,9,16,346
Apr-17,Mirrabooka District,1,1,0,0,0,12,10,2,9,8,1,108,24,84,86,33,52,1,16,13,3,38,21,17,5,0,5,13,0,13,288,304,251,53,73,763,0,0,0,0,0,763,244,39,205,7,0,7,0,1391,1679,257,24,150,82,1,0,48,41,7,24,329,11,144,3,0,141,56,32,17,7,211
May-17,Mirrabooka District,0,0,0,0,0,18,10,8,30,29,1,130,17,113,90,32,51,7,6,6,0,21,15,6,2,0,2,16,0,16,313,359,292,67,84,863,0,0,0,0,4,859,240,36,204,6,4,2,0,1552,1865,246,23,142,75,5,1,40,38,2,31,317,7,174,10,0,164,56,34,8,14,237
Jun-17,Mirrabooka District,2,0,0,0,2,12,9,3,14,13,1,97,18,79,85,22,60,3,8,6,2,20,12,8,2,0,2,16,4,12,256,403,332,71,96,812,206,74,147,222,4,159,204,31,173,11,0,11,0,1526,1782,269,35,139,85,7,3,53,48,5,71,393,19,265,0,146,119,100,83,8,9,384
Jul-17,Mirrabooka District,3,1,0,0,2,36,25,11,18,18,0,105,17,88,60,20,37,3,12,11,1,20,8,12,3,0,3,10,0,10,267,332,263,69,62,809,305,114,176,214,0,0,208,42,166,11,0,10,1,1422,1689,240,29,123,76,8,4,31,28,3,25,296,11,326,2,232,92,200,170,7,23,537
Aug-17,Mirrabooka District,1,1,0,0,0,35,27,8,27,26,1,117,18,99,84,23,57,4,19,13,6,29,16,13,6,2,4,14,1,13,332,345,286,59,52,815,358,106,138,213,0,0,227,48,179,7,0,7,0,1446,1778,313,28,157,115,10,3,57,55,2,60,430,9,354,5,319,30,66,37,15,14,429
Sep-17,Mirrabooka District,0,0,0,0,0,26,20,6,2,2,0,122,14,108,74,28,42,4,15,11,4,34,17,17,3,0,3,18,1,17,294,315,270,45,58,774,331,100,148,195,0,0,204,36,168,2,0,2,0,1353,1647,244,39,122,74,6,3,46,45,1,41,331,8,372,33,315,24,68,50,5,13,448
Oct-17,Mirrabooka District,0,0,0,0,0,27,14,13,38,38,0,114,19,95,81,33,42,6,22,16,6,22,11,11,4,0,4,10,1,9,318,344,302,42,69,887,362,140,159,221,5,0,237,43,194,4,0,4,0,1541,1859,192,11,114,63,4,0,48,46,2,19,259,9,423,3,389,31,79,54,7,18,511
Nov-17,Mirrabooka District,0,0,0,0,0,30,13,17,19,18,1,143,29,114,78,32,42,4,20,14,6,25,14,11,3,0,3,14,3,11,332,330,280,50,46,764,258,117,164,224,1,0,248,46,202,10,1,9,0,1398,1730,239,33,116,80,3,7,45,42,3,35,319,12,272,9,211,52,55,46,2,7,339
Dec-17,Mirrabooka District,0,0,0,0,0,17,11,6,10,9,1,140,37,103,96,34,54,8,20,16,4,31,11,20,1,0,1,5,1,4,320,326,268,58,72,726,260,92,159,211,4,0,241,58,183,7,3,4,0,1372,1692,226,20,114,73,15,4,45,43,2,38,309,15,277,1,223,53,105,68,7,30,397
Jan-18,Mirrabooka District,0,0,0,0,0,11,9,2,5,5,0,148,33,115,94,36,58,0,11,3,8,37,23,14,4,0,4,20,0,20,330,341,279,62,79,848,314,125,178,230,1,0,247,61,186,8,2,5,1,1523,1853,204,14,113,66,8,3,51,46,5,24,279,12,514,8,472,34,108,70,10,28,634
Feb-18,Mirrabooka District,1,1,0,0,0,17,10,7,14,13,1,90,14,76,93,30,59,4,13,11,2,21,12,9,2,0,2,10,2,8,261,298,230,68,67,831,325,135,131,239,1,0,207,49,158,6,2,4,0,1409,1670,206,12,108,77,6,3,38,33,5,26,270,9,333,1,293,39,122,85,15,22,464
Mar-18,Mirrabooka District,0,0,0,0,0,16,10,6,15,14,1,128,30,98,89,38,46,5,18,14,4,29,12,17,3,2,1,11,0,11,309,264,210,54,70,872,362,122,173,212,3,0,207,41,166,6,0,6,0,1419,1728,236,16,115,95,8,2,74,71,3,27,337,13,665,2,502,161,83,57,3,23,761
Apr-18,Mirrabooka District,0,0,0,0,0,21,9,12,3,3,0,114,24,90,91,31,52,8,18,17,1,29,13,16,3,0,3,10,1,9,289,266,206,60,62,709,261,112,142,194,0,0,177,41,136,3,0,3,0,1217,1506,188,14,93,76,3,2,50,48,2,40,278,22,384,1,276,107,97,68,7,22,503
May-18,Mirrabooka District,0,0,0,0,0,33,25,8,27,26,1,96,20,76,87,28,56,3,7,3,4,28,16,12,4,0,4,13,1,12,295,246,187,59,60,862,333,153,158,215,3,0,183,34,149,2,0,2,0,1353,1648,235,22,123,78,9,3,50,50,0,31,316,13,460,0,435,25,166,139,7,20,639
Jun-18,Mirrabooka District,1,0,0,1,0,6,6,0,46,45,1,124,27,97,65,16,49,0,20,12,8,29,13,16,2,0,2,9,0,9,302,317,249,68,60,975,460,133,156,222,4,0,182,31,151,4,0,4,0,1538,1840,267,25,142,93,5,2,38,32,6,39,344,5,380,0,348,32,92,78,2,12,477
Jul-18,Mirrabooka District,2,1,0,1,0,24,17,7,5,4,1,103,14,89,64,27,31,6,16,15,1,25,16,9,4,0,4,17,2,15,260,265,212,53,50,909,423,139,152,195,0,0,191,44,147,7,0,7,0,1422,1682,184,10,111,62,1,0,45,40,5,20,249,5,390,2,359,29,67,37,7,23,462
Aug-18,Mirrabooka District,0,0,0,0,0,18,15,3,32,30,2,120,19,101,65,19,42,4,14,10,4,21,10,11,3,0,3,7,0,7,280,300,237,63,58,907,446,127,165,166,3,0,189,33,156,6,0,6,0,1460,1740,290,31,147,97,5,10,41,40,1,31,362,7,356,1,308,47,75,51,8,16,438
Sep-18,Mirrabooka District,6,6,0,0,0,30,21,9,10,9,1,142,31,111,73,19,49,5,9,8,1,22,12,10,0,0,0,22,1,21,314,275,235,40,66,857,419,114,148,175,1,0,191,49,142,9,0,9,0,1398,1712,222,12,122,76,9,3,40,39,1,48,310,17,243,1,211,31,61,40,8,13,321
Oct-18,Mirrabooka District,0,0,0,0,0,28,22,6,5,3,2,121,24,97,70,25,45,0,15,13,2,28,8,20,1,0,1,10,0,10,278,366,294,72,77,1162,613,142,177,230,0,0,248,39,209,3,0,3,0,1856,2134,234,14,130,77,2,11,83,80,3,51,368,14,385,3,368,14,73,50,5,18,472
Nov-18,Mirrabooka District,0,0,0,0,0,23,13,10,5,4,1,99,24,75,98,33,64,1,21,18,3,27,14,13,1,0,1,17,1,16,291,334,263,71,80,957,411,148,185,210,3,0,208,36,172,3,0,3,0,1582,1873,247,20,139,76,5,7,56,52,4,21,324,10,617,1,548,68,92,76,4,12,719
Dec-18,Mirrabooka District,1,1,0,0,0,13,11,2,9,8,1,150,37,113,90,35,42,13,20,15,5,20,11,9,1,0,1,14,0,14,318,305,261,44,72,845,355,140,171,178,1,0,236,39,197,6,1,5,0,1464,1782,243,14,134,78,9,8,46,41,5,33,322,10,432,5,403,24,72,43,13,16,514
