Month and Year,Area,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,
Nov-07,Pilbara,1,1,0,0,0,12,10,2,11,0,11,42,18,24,48,19,22,7,1,1,0,6,4,2,1,0,1,2,0,2,124,106,61,45,56,190,0,0,0,0,3,187,140,9,131,6,1,5,0,498,622,21,4,10,7,0,0,5,2,3,6,32,10,14,3,0,11,14,11,1,2,38
Dec-07,Pilbara,2,0,0,0,2,7,7,0,2,2,0,37,11,26,50,20,25,5,3,1,2,5,1,4,4,0,4,0,0,0,110,132,81,51,20,144,0,0,0,0,1,143,136,14,122,5,1,4,0,437,547,18,2,8,7,1,0,0,0,0,1,19,9,1,0,0,1,17,15,0,2,27
Jan-08,Pilbara,0,0,0,0,0,7,5,2,0,0,0,55,20,35,43,23,14,6,4,2,2,2,1,1,0,0,0,0,0,0,111,133,88,45,32,132,0,0,0,0,4,128,114,9,105,3,0,3,0,414,525,21,4,10,6,1,0,5,3,2,7,33,5,5,0,0,5,5,4,0,1,15
Feb-08,Pilbara,0,0,0,0,0,10,8,2,0,0,0,56,32,24,48,20,22,6,3,2,1,3,0,3,1,0,1,1,0,1,122,77,43,34,14,134,0,0,0,0,1,133,115,10,105,7,2,5,0,347,469,18,1,6,10,1,0,3,2,1,7,28,11,17,0,0,17,37,28,1,8,65
Mar-08,Pilbara,0,0,0,0,0,10,9,1,3,1,2,36,19,17,52,21,28,3,3,3,0,3,1,2,1,0,1,1,0,1,109,132,64,68,20,145,0,0,0,0,4,141,135,10,125,8,2,6,0,440,549,27,2,15,10,0,0,4,2,2,2,33,11,2,0,0,2,17,12,5,0,30
Apr-08,Pilbara,0,0,0,0,0,7,5,2,3,2,1,49,21,28,50,21,23,6,0,0,0,6,4,2,0,0,0,2,0,2,117,57,42,15,29,150,0,0,0,0,2,148,126,15,111,0,0,0,0,362,479,29,3,12,11,3,0,1,1,0,4,34,14,1,0,0,1,10,8,1,1,25
May-08,Pilbara,0,0,0,0,0,7,5,2,2,2,0,40,25,15,44,18,19,7,1,0,1,1,0,1,2,0,2,0,0,0,97,96,60,36,28,168,0,0,0,0,3,165,117,14,103,2,0,2,0,411,508,23,3,13,6,0,1,3,1,2,3,29,3,5,0,0,5,13,11,0,2,21
Jun-08,Pilbara,0,0,0,0,0,3,1,2,1,1,0,29,12,17,39,16,20,3,2,0,2,4,1,3,2,0,2,2,0,2,82,63,44,19,27,150,0,0,0,0,3,147,128,27,101,1,0,1,0,369,451,27,2,17,6,1,1,2,0,2,3,32,11,0,0,0,0,14,5,8,1,25
Jul-08,Pilbara,0,0,0,0,0,7,5,2,21,21,0,26,10,16,25,5,14,6,2,1,1,13,9,4,0,0,0,0,0,0,94,46,32,14,29,156,0,0,0,0,1,155,107,18,89,5,1,4,0,343,437,27,2,16,9,0,0,0,0,0,12,39,7,22,0,0,22,10,8,0,2,39
Aug-08,Pilbara,1,0,0,0,1,4,4,0,8,8,0,36,14,22,62,17,28,17,2,0,2,11,10,1,0,0,0,0,0,0,124,85,44,41,32,159,0,0,0,0,1,158,132,25,107,7,3,4,0,415,539,24,3,11,9,1,0,4,4,0,12,40,9,9,0,0,9,62,53,4,5,80
Sep-08,Pilbara,0,0,0,0,0,12,11,1,0,0,0,29,11,18,46,16,25,5,5,4,1,12,9,3,3,0,3,0,0,0,107,74,48,26,32,128,0,0,0,0,1,127,128,29,99,7,0,7,0,369,476,33,5,21,6,0,1,4,3,1,6,43,18,4,0,0,4,9,7,1,1,31
Oct-08,Pilbara,0,0,0,0,0,8,5,3,6,6,0,44,25,19,36,18,17,1,4,4,0,5,5,0,0,0,0,2,1,1,105,95,52,43,21,149,0,0,0,0,4,145,130,14,116,18,2,16,0,413,518,27,0,17,7,3,0,2,2,0,8,37,12,25,1,0,24,16,9,3,4,53
Nov-08,Pilbara,0,0,0,0,0,6,6,0,6,4,2,38,23,15,63,25,27,11,2,2,0,3,3,0,0,0,0,2,0,2,120,105,72,33,31,181,0,0,0,0,1,180,128,19,109,8,2,6,0,453,573,28,2,13,10,2,1,3,0,3,6,37,7,15,1,0,14,22,10,4,8,44
Dec-08,Pilbara,0,0,0,0,0,4,3,1,2,2,0,59,27,32,56,18,18,20,5,4,1,14,11,3,1,0,1,1,0,1,142,55,42,13,25,121,0,0,0,0,2,119,122,14,108,7,0,7,0,330,472,31,6,15,5,2,3,5,3,2,14,50,13,7,0,0,7,17,6,2,9,37
Jan-09,Pilbara,0,0,0,0,0,2,2,0,4,4,0,41,19,22,50,25,19,6,5,4,1,7,6,1,5,0,5,1,1,0,115,80,42,38,15,111,0,0,0,0,1,110,123,26,97,5,1,4,0,334,449,17,2,7,7,1,0,4,2,2,10,31,9,4,0,0,4,11,5,2,4,24
Feb-09,Pilbara,4,1,0,0,3,6,5,1,5,5,0,36,12,24,56,20,25,11,2,2,0,19,12,7,0,0,0,1,0,1,129,106,67,39,19,148,0,0,0,0,3,145,131,22,109,5,0,5,0,409,538,57,45,6,6,0,0,8,6,2,2,67,11,3,0,0,3,11,2,8,1,25
Mar-09,Pilbara,0,0,0,0,0,6,5,1,1,1,0,61,32,29,60,25,25,10,3,2,1,9,7,2,1,1,0,1,0,1,142,98,59,39,50,199,0,0,0,0,2,197,137,21,116,3,0,3,0,487,629,23,3,11,7,2,0,3,3,0,7,33,8,4,0,0,4,22,14,2,6,34
Apr-09,Pilbara,0,0,0,0,0,10,10,0,4,4,0,23,11,12,32,12,17,3,0,0,0,8,7,1,2,0,2,1,0,1,80,119,82,37,24,145,0,0,0,0,2,143,119,25,94,8,4,4,0,415,495,18,5,10,1,0,2,2,2,0,7,27,9,81,0,0,81,6,3,0,3,96
May-09,Pilbara,1,0,0,0,1,7,7,0,0,0,0,41,21,20,55,15,32,8,2,1,1,2,2,0,0,0,0,2,0,2,110,91,53,38,24,149,0,0,0,0,4,145,130,27,103,7,0,7,0,401,511,41,3,22,16,0,0,51,51,0,9,101,10,5,1,0,4,22,13,2,7,37
Jun-09,Pilbara,0,0,0,0,0,4,4,0,1,1,0,27,11,16,51,15,30,6,0,0,0,3,2,1,1,0,1,3,0,3,90,100,60,40,18,156,0,0,0,0,2,154,137,39,98,7,3,4,0,418,508,33,3,18,11,1,0,8,2,6,1,42,8,7,0,0,7,7,5,1,1,22
Jul-09,Pilbara,1,0,0,0,1,8,8,0,9,9,0,42,26,16,25,9,12,4,4,4,0,4,2,2,1,0,1,1,0,1,95,54,34,20,17,129,0,0,0,0,2,127,107,17,90,9,2,7,0,316,411,29,4,13,7,4,1,1,1,0,7,37,16,11,0,0,11,9,6,1,2,36
Aug-09,Pilbara,0,0,0,0,0,6,4,2,6,6,0,35,14,21,47,19,19,9,2,1,1,5,2,3,2,0,2,3,0,3,106,84,47,37,32,158,0,0,0,0,0,158,133,13,120,8,0,8,0,415,521,57,7,27,21,2,0,2,2,0,12,71,22,21,0,0,21,15,7,5,3,58
Sep-09,Pilbara,0,0,0,0,0,9,1,8,9,9,0,43,21,22,57,18,25,14,4,3,1,12,7,5,1,0,1,1,0,1,136,73,54,19,25,114,0,0,0,0,2,112,102,23,79,2,1,1,0,316,452,26,2,15,8,1,0,3,0,3,4,33,10,3,0,0,3,13,8,5,0,26
Oct-09,Pilbara,1,0,0,0,1,3,2,1,2,2,0,41,21,20,58,24,25,9,1,1,0,5,4,1,3,0,3,0,0,0,114,101,68,33,42,144,0,0,0,0,3,141,104,26,78,16,5,11,0,407,521,36,2,19,13,2,0,7,1,6,2,45,6,20,0,0,20,11,3,6,2,37
Nov-09,Pilbara,0,0,0,0,0,5,3,2,14,14,0,35,19,16,54,21,30,3,3,2,1,8,7,1,0,0,0,1,0,1,120,99,73,26,46,191,0,0,0,0,2,189,155,23,132,5,0,5,0,496,616,9,0,8,0,1,0,4,1,3,2,15,6,11,0,0,11,27,23,3,1,44
Dec-09,Pilbara,3,1,0,1,1,8,5,3,1,1,0,48,25,23,40,14,19,7,5,4,1,4,2,2,2,0,2,1,0,1,112,107,65,42,38,143,0,0,0,0,2,141,118,21,97,8,2,6,0,414,526,17,0,13,3,1,0,3,0,3,7,27,15,22,1,0,21,13,9,1,3,50
Jan-10,Pilbara,0,0,0,0,0,6,6,0,0,0,0,37,19,18,51,23,24,4,3,3,0,8,6,2,0,0,0,1,0,1,106,97,69,28,27,125,0,0,0,0,0,125,126,24,102,11,2,9,0,386,492,30,7,11,12,0,0,3,2,1,4,37,10,35,0,0,35,12,7,4,1,57
Feb-10,Pilbara,1,0,0,0,1,12,11,1,1,1,0,40,19,21,37,15,19,3,2,2,0,7,6,1,0,0,0,0,0,0,100,70,53,17,45,150,0,0,0,0,1,149,111,19,92,6,0,6,0,382,482,30,1,12,16,1,0,8,3,5,5,43,5,29,1,0,28,17,10,3,4,51
Mar-10,Pilbara,0,0,0,0,0,11,7,4,21,21,0,46,26,20,51,21,23,7,6,5,1,8,4,4,3,0,3,3,0,3,149,152,109,43,48,211,0,0,0,0,4,207,167,16,151,7,0,7,0,585,734,30,3,16,10,1,0,8,2,6,2,40,10,5,0,0,5,27,23,2,2,42
Apr-10,Pilbara,0,0,0,0,0,8,6,2,3,3,0,36,22,14,40,16,18,6,4,4,0,3,2,1,0,0,0,2,0,2,96,89,68,21,41,203,0,0,0,0,1,202,132,14,118,7,0,7,0,472,568,24,3,10,9,2,0,6,6,0,1,31,20,3,0,0,3,7,4,3,0,30
May-10,Pilbara,1,0,0,0,1,4,4,0,5,5,0,23,10,13,52,20,31,1,1,1,0,1,1,0,0,0,0,0,0,0,87,74,59,15,30,167,0,0,0,0,3,164,109,7,102,4,0,4,0,384,471,50,24,14,11,0,1,6,6,0,4,60,15,2,0,0,2,9,7,2,0,26
Jun-10,Pilbara,0,0,0,0,0,5,4,1,17,17,0,40,19,21,36,15,18,3,1,0,1,3,1,2,0,0,0,1,0,1,103,81,58,23,28,160,0,0,0,0,0,160,97,9,88,7,0,7,0,373,476,41,1,21,14,3,2,4,2,2,4,49,11,7,0,0,7,12,6,3,3,30
Jul-10,Pilbara,3,2,0,0,1,1,1,0,1,1,0,37,13,24,29,14,13,2,2,1,1,6,4,2,1,0,1,0,0,0,80,103,89,14,22,154,0,0,0,0,4,150,90,17,73,3,0,3,0,372,452,14,0,10,3,1,0,1,1,0,6,21,11,4,0,0,4,21,14,2,5,36
Aug-10,Pilbara,1,0,0,0,1,9,7,2,5,5,0,25,9,16,34,12,21,1,4,3,1,9,4,5,0,0,0,0,0,0,87,105,88,17,31,139,0,0,0,0,1,138,95,10,85,6,0,6,0,376,463,70,9,28,29,4,0,5,3,2,8,83,8,65,1,0,64,9,3,5,1,82
Sep-10,Pilbara,0,0,0,0,0,3,2,1,4,4,0,32,15,17,31,12,15,4,8,5,3,6,1,5,0,0,0,0,0,0,84,72,53,19,33,144,0,0,0,0,5,139,115,17,98,6,0,6,0,370,454,52,8,24,17,2,1,5,2,3,6,63,41,2,0,0,2,26,8,5,13,69
Oct-10,Pilbara,0,0,0,0,0,6,5,1,1,1,0,51,23,28,61,21,35,5,5,3,2,4,2,2,1,0,1,4,0,4,133,90,73,17,62,192,0,0,0,0,3,189,153,20,133,6,0,6,0,503,636,40,3,19,15,3,0,2,2,0,14,56,23,1,0,0,1,10,6,1,3,34
Nov-10,Pilbara,0,0,0,0,0,14,10,4,1,1,0,52,25,27,66,32,27,7,4,2,2,8,5,3,1,0,1,0,0,0,146,89,59,30,48,158,0,0,0,0,1,157,120,15,105,2,0,2,0,417,563,19,1,13,3,1,1,0,0,0,2,21,20,6,0,0,6,7,4,2,1,33
Dec-10,Pilbara,4,0,0,0,4,4,3,1,0,0,0,48,26,22,45,23,19,3,5,3,2,14,5,9,0,0,0,1,0,1,121,84,63,21,46,171,0,0,0,0,1,170,129,23,106,7,1,6,0,437,558,19,0,11,7,1,0,3,2,1,4,26,9,9,0,0,9,8,2,3,3,26
Jan-11,Pilbara,0,0,0,0,0,5,5,0,0,0,0,66,34,32,42,12,29,1,6,5,1,8,5,3,0,0,0,2,0,2,129,95,67,28,29,166,0,0,0,0,0,166,137,30,107,7,0,7,0,434,563,19,1,10,8,0,0,3,2,1,5,27,11,3,0,0,3,12,4,5,3,26
Feb-11,Pilbara,0,0,0,0,0,4,3,1,0,0,0,57,27,30,51,16,31,4,2,2,0,0,0,0,0,0,0,2,0,2,116,119,78,41,44,178,0,0,0,0,2,176,115,19,96,3,0,3,0,459,575,20,2,13,4,1,0,5,2,3,8,33,11,5,0,0,5,11,6,3,2,27
Mar-11,Pilbara,0,0,0,0,0,3,2,1,2,2,0,53,19,34,42,20,21,1,2,0,2,9,5,4,0,0,0,1,0,1,112,90,63,27,49,184,0,0,0,0,4,180,130,25,105,4,0,4,0,457,569,15,1,5,7,2,0,8,2,6,4,27,3,3,0,0,3,9,3,3,3,15
Apr-11,Pilbara,0,0,0,0,0,10,9,1,1,1,0,47,14,33,41,15,16,10,5,4,1,0,0,0,0,0,0,1,0,1,105,96,70,26,31,161,0,0,0,0,2,159,119,28,91,4,0,4,0,411,516,23,3,11,9,0,0,4,1,3,2,29,8,7,1,0,6,67,63,0,4,82
May-11,Pilbara,0,0,0,0,0,6,5,1,0,0,0,32,11,21,49,15,31,3,3,1,2,13,6,7,0,0,0,0,0,0,103,92,70,22,19,166,0,0,0,0,2,164,121,24,97,4,0,3,1,402,505,28,5,13,10,0,0,10,5,5,9,47,14,1,0,0,1,13,4,6,3,28
Jun-11,Pilbara,0,0,0,0,0,5,5,0,0,0,0,33,14,19,46,23,21,2,3,2,1,3,2,1,0,0,0,0,0,0,90,84,49,35,26,147,0,0,0,0,1,146,103,12,91,2,0,2,0,362,452,48,3,27,15,3,0,6,5,1,5,59,7,1,0,0,1,42,34,5,3,50
Jul-11,Pilbara,0,0,0,0,0,5,4,1,1,1,0,33,17,16,36,14,21,1,1,1,0,6,3,3,0,0,0,3,0,3,85,55,40,15,23,118,0,0,0,0,3,115,101,18,83,10,0,10,0,307,392,16,2,11,3,0,0,1,1,0,5,22,5,17,0,0,17,12,5,1,6,34
Aug-11,Pilbara,0,0,0,0,0,1,0,1,2,2,0,55,19,36,46,17,28,1,4,2,2,3,2,1,1,1,0,1,0,1,113,64,49,15,24,113,0,0,0,0,1,112,99,19,80,6,1,5,0,306,419,32,1,19,8,4,0,4,0,4,10,46,54,16,0,0,16,18,13,4,1,88
Sep-11,Pilbara,1,0,0,0,1,5,5,0,1,1,0,38,13,25,42,14,22,6,2,0,2,6,4,2,1,0,1,2,0,2,98,65,45,20,38,137,0,0,0,0,5,132,100,24,76,11,0,11,0,351,449,60,14,23,20,2,1,3,2,1,1,64,6,0,0,0,0,21,19,2,0,27
Oct-11,Pilbara,0,0,0,0,0,4,4,0,1,1,0,37,14,23,34,12,18,4,1,0,1,6,1,5,0,0,0,2,0,2,85,76,46,30,30,151,0,0,0,0,0,151,116,20,96,5,0,5,0,378,463,28,1,18,9,0,0,5,3,2,9,42,6,12,0,0,12,33,19,3,11,51
Nov-11,Pilbara,0,0,0,0,0,11,9,2,3,3,0,51,22,29,43,14,17,12,3,2,1,7,1,6,0,0,0,4,0,4,122,83,57,26,31,152,0,0,0,0,2,150,109,13,96,1,0,1,0,376,498,46,4,24,17,1,0,4,1,3,18,68,19,4,2,0,2,23,10,2,11,46
Dec-11,Pilbara,1,0,0,0,1,5,5,0,3,3,0,52,27,25,44,13,24,7,3,2,1,5,4,1,1,0,1,0,0,0,114,100,71,29,35,169,0,0,0,0,3,166,130,27,103,7,1,6,0,441,555,26,3,16,6,1,0,6,4,2,4,36,8,22,1,0,21,15,10,1,4,45
Jan-12,Pilbara,0,0,0,0,0,6,6,0,6,6,0,58,23,35,47,15,24,8,5,4,1,10,5,5,1,0,1,0,0,0,133,108,78,30,54,177,0,0,0,0,1,176,92,20,72,7,0,7,0,438,571,23,1,14,6,2,0,6,4,2,5,34,4,4,2,0,2,15,10,1,4,23
Feb-12,Pilbara,0,0,0,0,0,8,7,1,1,1,0,51,23,28,40,15,23,2,3,3,0,7,4,3,2,0,2,1,0,1,113,130,86,44,28,183,0,0,0,0,1,182,128,27,101,4,0,4,0,473,586,42,3,26,11,0,2,7,3,4,12,61,8,7,0,0,7,33,29,0,4,48
Mar-12,Pilbara,0,0,0,0,0,4,3,1,10,10,0,49,21,28,54,20,19,15,1,1,0,4,3,1,0,0,0,1,0,1,123,86,64,22,16,128,0,0,0,0,2,126,120,21,99,3,0,3,0,353,476,43,6,18,19,0,0,4,2,2,10,57,28,43,0,0,43,17,9,0,8,88
Apr-12,Pilbara,1,1,0,0,0,7,6,1,0,0,0,43,17,26,35,11,17,7,3,2,1,1,0,1,0,0,0,0,0,0,90,61,34,27,26,148,0,0,0,0,4,144,103,14,89,5,0,5,0,343,433,44,2,27,15,0,0,11,5,6,2,57,10,20,1,0,19,11,6,1,4,41
May-12,Pilbara,1,0,0,0,1,10,10,0,1,1,0,55,29,26,42,10,27,5,6,5,1,3,1,2,0,0,0,2,0,2,120,57,46,11,23,168,0,0,0,0,1,167,112,19,93,6,1,5,0,366,486,41,5,25,11,0,0,20,11,9,2,63,7,241,0,0,241,16,4,7,5,264
Jun-12,Pilbara,0,0,0,0,0,16,14,2,1,1,0,52,20,32,32,15,15,2,5,3,2,4,4,0,1,0,1,1,0,1,112,54,37,17,18,168,0,0,0,0,3,165,87,18,69,8,0,8,0,335,447,51,5,28,17,1,0,8,5,3,11,70,10,35,1,0,34,147,138,1,8,192
Jul-12,Pilbara,1,0,0,0,1,4,3,1,2,2,0,36,13,23,34,14,16,4,4,4,0,2,0,2,1,0,1,0,0,0,84,40,28,12,15,168,0,0,0,0,3,165,95,21,74,5,0,4,1,323,407,26,2,17,7,0,0,4,3,1,5,35,3,68,22,0,46,22,10,1,11,93
Aug-12,Pilbara,0,0,0,0,0,9,9,0,0,0,0,58,23,35,32,18,13,1,1,0,1,3,1,2,1,0,1,2,0,2,106,50,41,9,20,137,0,0,0,0,4,133,88,12,76,7,1,5,1,302,408,55,1,32,20,2,0,5,2,3,7,67,4,3,0,0,3,20,3,2,15,27
Sep-12,Pilbara,0,0,0,0,0,5,3,2,0,0,0,52,20,32,41,12,18,11,0,0,0,3,1,2,2,0,2,0,0,0,103,47,33,14,13,133,0,0,0,0,3,130,92,18,74,4,0,4,0,289,392,25,1,19,4,1,0,4,0,4,0,29,3,29,1,0,28,33,24,1,8,65
Oct-12,Pilbara,1,0,0,0,1,5,5,0,0,0,0,48,24,24,36,17,11,8,2,1,1,5,3,2,0,0,0,1,0,1,98,62,31,31,10,163,0,0,0,0,0,163,139,33,106,7,1,6,0,381,479,89,5,40,40,3,1,6,4,2,5,100,10,79,0,0,79,22,9,1,12,111
Nov-12,Pilbara,0,0,0,0,0,7,5,2,3,3,0,48,20,28,40,18,18,4,0,0,0,10,3,7,0,0,0,2,0,2,110,58,37,21,18,150,0,0,0,0,3,147,118,27,91,5,2,3,0,349,459,77,12,31,33,0,1,12,5,7,6,95,8,25,0,0,25,17,5,3,9,50
Dec-12,Pilbara,0,0,0,0,0,5,3,2,3,1,2,60,30,30,46,25,17,4,4,3,1,1,0,1,3,0,3,3,0,3,125,59,46,13,35,113,0,0,0,0,1,112,84,9,75,3,0,3,0,294,419,50,1,26,22,0,1,5,2,3,6,61,1,155,1,0,154,38,14,9,15,194
Jan-13,Pilbara,1,0,0,0,1,8,5,3,2,2,0,82,33,49,37,14,19,4,5,2,3,3,1,2,0,0,0,0,0,0,138,60,47,13,31,120,0,0,0,0,0,120,80,20,60,6,0,6,0,297,435,29,1,17,11,0,0,7,5,2,4,40,6,3,0,0,3,32,17,1,14,41
Feb-13,Pilbara,0,0,0,0,0,9,4,5,2,2,0,45,12,33,46,20,24,2,0,0,0,3,1,2,0,0,0,0,0,0,105,63,43,20,39,122,0,0,0,0,3,119,87,19,68,0,0,0,0,311,416,67,5,32,25,5,0,6,5,1,7,80,7,14,0,0,14,42,14,18,10,63
Mar-13,Pilbara,1,1,0,0,0,10,6,4,7,7,0,79,19,60,37,17,15,5,5,3,2,1,1,0,0,0,0,3,0,3,143,77,54,23,27,132,0,0,0,0,0,132,111,15,96,8,0,8,0,355,498,47,5,24,18,0,0,15,11,4,8,70,3,95,2,0,93,22,13,1,8,120
Apr-13,Pilbara,2,1,0,1,0,8,5,3,4,4,0,51,15,36,27,12,11,4,4,1,3,4,0,4,0,0,0,1,0,1,101,60,40,20,35,131,0,0,0,0,2,129,89,27,62,3,0,2,1,318,419,45,3,23,18,0,1,3,3,0,3,51,14,372,0,0,372,22,12,0,10,408
May-13,Pilbara,1,0,0,0,1,2,2,0,0,0,0,64,24,40,40,6,31,3,1,1,0,12,10,2,0,0,0,1,0,1,121,37,27,10,13,120,0,0,0,0,2,118,93,11,82,6,0,6,0,269,390,105,8,60,36,1,0,10,9,1,12,127,5,13,1,0,12,16,5,1,10,34
Jun-13,Pilbara,0,0,0,0,0,5,4,1,0,0,0,61,26,35,40,12,24,4,2,2,0,4,0,4,0,0,0,0,0,0,112,48,36,12,15,112,0,0,0,0,3,109,92,16,76,4,4,0,0,271,383,56,0,34,20,1,1,6,3,3,2,64,9,101,1,0,100,22,12,0,10,132
Jul-13,Pilbara,0,0,0,0,0,13,11,2,1,1,0,61,19,42,39,10,21,8,1,1,0,4,2,2,2,0,2,0,0,0,121,45,33,12,16,128,0,0,0,0,6,122,86,21,65,1,1,0,0,276,397,53,3,32,16,1,1,9,5,4,7,69,5,45,1,0,44,16,8,1,7,66
